thr_10;thr_30;thr_50;thr_70;thr_90;thr_110;thr_130;thr_150;thr_170;thr_190;thr_210;thr_230;
0.999721;0.980552;0.906381;0.828666;0.630258;0.264589;0.131847;0.068993;0.029370;0.009583;0.004096;0.002968;
0.997401;0.955748;0.881436;0.800773;0.607123;0.239529;0.113102;0.045669;0.018493;0.009997;0.003537;0.002831;
0.998882;0.961160;0.867567;0.796063;0.629000;0.255569;0.111190;0.041157;0.013050;0.005113;0.003199;0.002957;
0.998516;0.968039;0.880578;0.793048;0.629944;0.255758;0.101566;0.030494;0.006002;0.003178;0.002832;0.002831;
0.999342;0.975841;0.883633;0.804875;0.634542;0.259617;0.111876;0.043831;0.017646;0.007646;0.003827;0.002869;
0.999992;0.991862;0.898258;0.806044;0.628868;0.237324;0.086449;0.027945;0.006592;0.004127;0.003492;0.003324;
0.999783;0.984071;0.888594;0.793461;0.637547;0.247801;0.101530;0.034149;0.012109;0.005289;0.002874;0.002874;
0.999928;0.986122;0.910152;0.815716;0.651423;0.258908;0.117202;0.049666;0.019653;0.009073;0.004771;0.002996;
0.999791;0.980815;0.901330;0.804365;0.623051;0.233405;0.084865;0.024632;0.005233;0.003229;0.002874;0.002874;
0.995277;0.941727;0.863957;0.790860;0.624872;0.253095;0.110143;0.038207;0.011580;0.004020;0.003159;0.002998;
0.999985;0.986840;0.875372;0.796710;0.609006;0.216079;0.078244;0.021444;0.003349;0.003237;0.002874;0.002874;
0.998330;0.951540;0.849958;0.777989;0.630862;0.278163;0.129070;0.048516;0.012469;0.004556;0.002878;0.002852;
0.999992;0.996611;0.908095;0.824199;0.667019;0.300298;0.174541;0.107923;0.071208;0.053305;0.040960;0.030068;
0.999836;0.979147;0.875371;0.792804;0.606086;0.237405;0.103503;0.039695;0.009555;0.003596;0.002853;0.002852;
0.999934;0.982984;0.880704;0.789925;0.609877;0.219104;0.077186;0.019220;0.003316;0.003226;0.002852;0.002852;
0.999377;0.975908;0.897345;0.818009;0.645388;0.274650;0.146480;0.086911;0.060380;0.047478;0.034974;0.027931;
0.999616;0.974762;0.893698;0.829936;0.656303;0.278076;0.131110;0.063156;0.028520;0.014117;0.004404;0.003120;
0.982269;0.939659;0.881655;0.819013;0.636172;0.308630;0.148711;0.060564;0.018247;0.004003;0.002881;0.002868;
0.983371;0.929608;0.846502;0.776939;0.629883;0.296144;0.132743;0.043827;0.006845;0.003339;0.002868;0.002868;
0.977600;0.925608;0.855482;0.776583;0.564831;0.213105;0.090653;0.027367;0.005256;0.003515;0.002868;0.002868;
0.999859;0.978095;0.884081;0.795293;0.618045;0.245875;0.110020;0.046203;0.021310;0.012614;0.007145;0.004112;
0.999859;0.979345;0.892016;0.811782;0.629784;0.263277;0.128481;0.060652;0.028994;0.016845;0.007985;0.003172;
0.998011;0.967569;0.866117;0.782116;0.592199;0.222368;0.092517;0.027031;0.005888;0.003258;0.002868;0.002868;
0.999991;0.989857;0.895610;0.805705;0.642665;0.274006;0.130536;0.055970;0.019561;0.010225;0.005952;0.003223;
0.999819;0.970838;0.857225;0.777776;0.603509;0.229444;0.082856;0.018219;0.003409;0.003190;0.002840;0.002840;
0.998174;0.985526;0.889198;0.802661;0.641276;0.247628;0.103759;0.036858;0.013429;0.005756;0.002867;0.002840;
0.999223;0.976740;0.876468;0.790197;0.631903;0.252745;0.112244;0.044280;0.016192;0.005821;0.003032;0.002857;
0.999956;0.984614;0.893460;0.810194;0.639170;0.261656;0.117874;0.049511;0.026404;0.020641;0.013620;0.005107;
0.977554;0.933783;0.886449;0.802997;0.597396;0.245137;0.111941;0.040175;0.013398;0.005393;0.003312;0.002840;
0.999952;0.984894;0.887050;0.799977;0.626502;0.240864;0.097575;0.029875;0.005043;0.003140;0.002840;0.002840;
0.999979;0.993278;0.903799;0.826293;0.666472;0.283497;0.131608;0.057354;0.026921;0.012738;0.007164;0.003410;
0.999642;0.967913;0.905036;0.833194;0.661414;0.323698;0.174321;0.092288;0.059519;0.042259;0.026684;0.013602;
0.999583;0.984389;0.903143;0.820265;0.629689;0.266641;0.105277;0.032922;0.007458;0.003457;0.002837;0.002837;
0.999899;0.985256;0.895900;0.814545;0.631750;0.268306;0.118997;0.038237;0.009121;0.004351;0.003158;0.002959;
0.997565;0.961514;0.892041;0.801376;0.628122;0.260982;0.122573;0.055766;0.029533;0.016563;0.005932;0.002837;
0.999878;0.982573;0.904506;0.808271;0.620866;0.219676;0.087829;0.027010;0.006775;0.004747;0.002853;0.002837;
0.993202;0.965257;0.877401;0.819160;0.676766;0.376884;0.222001;0.124231;0.053014;0.022566;0.007399;0.003287;
0.989876;0.947939;0.886635;0.831554;0.674167;0.347670;0.177424;0.091757;0.039350;0.013765;0.006512;0.002854;
0.998601;0.962219;0.869131;0.788914;0.607924;0.262724;0.093649;0.026782;0.004542;0.003556;0.002840;0.002840;
0.994989;0.969395;0.885396;0.800270;0.634478;0.279978;0.133534;0.058032;0.022021;0.012646;0.006179;0.003122;
0.999856;0.988393;0.919591;0.828831;0.628387;0.253523;0.103160;0.032449;0.003816;0.003090;0.002840;0.002840;
0.996112;0.953560;0.859206;0.789673;0.610908;0.239844;0.098336;0.031890;0.009442;0.003525;0.002840;0.002840;
0.999184;0.972585;0.875507;0.788102;0.626512;0.256630;0.109570;0.032906;0.004650;0.003128;0.002858;0.002858;
0.999845;0.974860;0.868130;0.790112;0.611531;0.230138;0.085814;0.022467;0.004826;0.003163;0.002865;0.002859;
0.999709;0.981032;0.864584;0.785218;0.610417;0.234478;0.092646;0.026168;0.004223;0.003189;0.002863;0.002858;
0.999255;0.970231;0.859160;0.784782;0.608014;0.246560;0.108671;0.040355;0.015519;0.010319;0.007508;0.005022;
0.999978;0.987330;0.880704;0.800179;0.610307;0.229047;0.096591;0.034574;0.012100;0.005553;0.003251;0.002858;
0.999992;0.992590;0.885027;0.795329;0.629941;0.233657;0.082397;0.021035;0.003601;0.003194;0.002858;0.002858;
0.999873;0.983166;0.882593;0.795763;0.637771;0.248115;0.096991;0.029440;0.005781;0.003330;0.002858;0.002858;
0.999953;0.990060;0.898887;0.804018;0.640264;0.238158;0.096997;0.033526;0.006777;0.004650;0.002949;0.002848;
0.999987;0.991022;0.901323;0.806366;0.669888;0.289719;0.126089;0.049380;0.015204;0.007683;0.004290;0.002848;
0.999762;0.977489;0.883627;0.789350;0.650281;0.256395;0.105880;0.034127;0.003975;0.003205;0.002848;0.002848;
0.999021;0.970270;0.891285;0.828066;0.699794;0.338741;0.181941;0.095519;0.041035;0.016896;0.007974;0.003376;
0.998747;0.968309;0.888071;0.815764;0.675406;0.340501;0.174708;0.079897;0.033394;0.012168;0.004251;0.003036;
0.999798;0.974346;0.884056;0.809398;0.649223;0.300940;0.152695;0.072906;0.037143;0.018049;0.008690;0.004083;
0.999988;0.987566;0.870722;0.784170;0.644252;0.294778;0.124584;0.043349;0.009092;0.004766;0.003780;0.003366;
0.999970;0.988327;0.881345;0.788526;0.647764;0.265114;0.111965;0.039657;0.007338;0.003956;0.003252;0.003030;
0.999683;0.976288;0.875405;0.802490;0.684470;0.328826;0.159523;0.070086;0.027167;0.008238;0.002986;0.002858;
0.999979;0.993421;0.899378;0.812044;0.667958;0.300477;0.146906;0.065842;0.022619;0.007356;0.002858;0.002858;
0.999883;0.974987;0.867855;0.784231;0.633464;0.249460;0.098419;0.030405;0.004871;0.003262;0.002858;0.002858;
0.999982;0.992233;0.892400;0.811474;0.671506;0.285818;0.130654;0.050591;0.014906;0.007648;0.003270;0.002858;
0.999605;0.986788;0.907615;0.835224;0.696461;0.342343;0.185961;0.100799;0.047412;0.024286;0.005951;0.002852;
0.998646;0.965095;0.882965;0.804747;0.656276;0.291260;0.137957;0.057180;0.014500;0.006207;0.003737;0.002833;
0.999615;0.976933;0.880516;0.799546;0.665289;0.290474;0.126329;0.052088;0.021044;0.013410;0.009008;0.006200;
0.999903;0.990645;0.924578;0.844460;0.681592;0.288904;0.135005;0.060792;0.021919;0.013988;0.008366;0.004418;
0.999255;0.973622;0.885414;0.815218;0.682768;0.330748;0.175113;0.097684;0.054540;0.028269;0.012105;0.005025;
0.999482;0.970240;0.893728;0.830469;0.667170;0.310193;0.147929;0.060369;0.020917;0.007585;0.004719;0.003816;
0.997597;0.962134;0.867888;0.790472;0.616891;0.275243;0.124518;0.043638;0.010811;0.004513;0.002877;0.002874;
0.996246;0.971207;0.883964;0.804018;0.631689;0.253095;0.108178;0.038849;0.008803;0.003242;0.002877;0.002877;
0.999869;0.978689;0.900709;0.805945;0.640421;0.248573;0.097528;0.030702;0.010038;0.003229;0.002877;0.002877;
0.998401;0.978496;0.892245;0.809048;0.652027;0.256210;0.112798;0.044104;0.014419;0.004479;0.002877;0.002877;
0.998611;0.975283;0.874784;0.786851;0.630021;0.266033;0.124071;0.053512;0.020618;0.007679;0.004115;0.002943;
0.999938;0.985074;0.899398;0.794723;0.632893;0.246890;0.105489;0.044731;0.020843;0.009639;0.004850;0.003652;
0.991982;0.943480;0.874473;0.785358;0.622276;0.239707;0.095368;0.031763;0.013262;0.006633;0.003321;0.002877;
0.999997;0.995729;0.896022;0.798188;0.640126;0.238855;0.097386;0.044568;0.024392;0.015890;0.011759;0.009106;
0.999295;0.961198;0.882480;0.811182;0.668959;0.328829;0.170986;0.091580;0.052312;0.025846;0.008930;0.003328;
0.983885;0.930011;0.856075;0.783442;0.641773;0.326495;0.156640;0.067648;0.035438;0.019664;0.010319;0.006646;
0.998708;0.971609;0.862832;0.796784;0.650150;0.312582;0.148153;0.069423;0.032313;0.011433;0.005572;0.003481;
0.997461;0.931003;0.855229;0.781966;0.640046;0.291831;0.122895;0.049603;0.023998;0.011229;0.005161;0.003048;
0.999760;0.980269;0.899733;0.820467;0.680628;0.309080;0.137718;0.068929;0.038141;0.020567;0.012030;0.007980;
0.999170;0.963503;0.871074;0.792086;0.601045;0.266753;0.095145;0.034441;0.013251;0.003841;0.002886;0.002886;
0.999805;0.977202;0.866008;0.795739;0.648774;0.311465;0.125671;0.048776;0.015417;0.003668;0.002939;0.002887;
0.999987;0.984811;0.879434;0.796596;0.640587;0.294931;0.109043;0.036707;0.011472;0.003530;0.002886;0.002886;
0.999735;0.984087;0.901808;0.809956;0.663034;0.301571;0.115683;0.044431;0.017863;0.005836;0.002942;0.002886;
0.999982;0.989281;0.897661;0.798130;0.655761;0.291543;0.105532;0.036109;0.008792;0.003408;0.002886;0.002886;
0.999993;0.992334;0.885178;0.797805;0.654962;0.312090;0.123190;0.050356;0.022652;0.010703;0.004272;0.002974;
0.997754;0.976494;0.883881;0.800998;0.654803;0.295559;0.107121;0.036362;0.010941;0.003716;0.002892;0.002862;
0.999945;0.990336;0.890009;0.808646;0.685625;0.356323;0.153811;0.064453;0.022442;0.006991;0.002914;0.002858;
0.999572;0.977637;0.892542;0.805795;0.678668;0.346850;0.148787;0.061993;0.021696;0.006633;0.003147;0.002859;
0.997166;0.947172;0.860875;0.778969;0.654785;0.328688;0.140392;0.062888;0.027066;0.015524;0.011425;0.006765;
0.995515;0.973595;0.897954;0.819792;0.683873;0.350357;0.159396;0.082738;0.048302;0.027587;0.011487;0.003819;
0.999907;0.976889;0.897446;0.825400;0.689128;0.372807;0.167282;0.069616;0.027574;0.012682;0.004822;0.002883;
0.999824;0.971097;0.869276;0.785756;0.654701;0.319505;0.116018;0.038546;0.011999;0.006090;0.004009;0.002880;
0.994676;0.953994;0.835647;0.757995;0.616502;0.292861;0.108380;0.038113;0.010513;0.004304;0.003071;0.002881;
0.999755;0.979887;0.893037;0.809141;0.673707;0.338791;0.128652;0.048733;0.019990;0.006953;0.003636;0.002886;
0.999852;0.986568;0.897948;0.810063;0.685557;0.370089;0.153605;0.059161;0.020843;0.007849;0.003471;0.002939;
0.999322;0.980681;0.883683;0.808885;0.703472;0.397013;0.178134;0.083289;0.031276;0.010048;0.004191;0.003045;
0.999749;0.969716;0.858531;0.791133;0.683484;0.389781;0.164334;0.059414;0.017693;0.007866;0.004706;0.003376;
0.999998;0.990285;0.868532;0.776165;0.672477;0.367605;0.136513;0.047233;0.013908;0.006877;0.004415;0.003372;
0.992869;0.950237;0.857261;0.784964;0.671781;0.364909;0.135434;0.049743;0.016816;0.007780;0.004553;0.003487;
0.999681;0.979708;0.881544;0.791595;0.685162;0.392183;0.161863;0.058582;0.017299;0.008400;0.005038;0.003626;
0.999345;0.970914;0.880215;0.815744;0.701975;0.409226;0.181922;0.073219;0.022448;0.011102;0.006262;0.004106;
1.000000;0.995363;0.881585;0.796239;0.696670;0.424383;0.187717;0.082907;0.035076;0.019095;0.010626;0.004888;
0.999989;0.990901;0.881334;0.805592;0.710308;0.464909;0.225603;0.111457;0.052573;0.027875;0.015880;0.008000;
0.997536;0.948814;0.882120;0.809861;0.722831;0.498789;0.273102;0.139275;0.072279;0.038588;0.020713;0.008382;
0.981278;0.962487;0.898243;0.831086;0.707166;0.457168;0.215949;0.094470;0.040078;0.019681;0.011301;0.007177;
0.999188;0.981230;0.907487;0.824060;0.722051;0.487779;0.263794;0.149178;0.085162;0.056627;0.041600;0.028951;
0.999986;0.985683;0.881404;0.792150;0.685724;0.459657;0.221873;0.104996;0.046630;0.027000;0.016238;0.010126;
0.998013;0.970993;0.898767;0.816248;0.721515;0.505600;0.269959;0.152105;0.088136;0.052911;0.026389;0.014622;
0.998215;0.952529;0.856518;0.776090;0.681120;0.476316;0.249615;0.131253;0.069861;0.042566;0.025570;0.015648;
0.998366;0.973772;0.868851;0.785561;0.707691;0.525611;0.303575;0.169002;0.093988;0.056757;0.035162;0.021362;
0.982143;0.942079;0.852291;0.773859;0.692053;0.511953;0.287115;0.165914;0.104623;0.072922;0.048503;0.030578;
0.999187;0.975033;0.883023;0.790905;0.694176;0.518810;0.301697;0.174319;0.111068;0.078780;0.054281;0.035166;
0.999978;0.987933;0.905370;0.811545;0.720011;0.548238;0.333309;0.196823;0.130814;0.092419;0.065001;0.043346;
0.999989;0.989788;0.896136;0.795510;0.720624;0.566462;0.349295;0.216840;0.151965;0.112297;0.081386;0.056202;
0.986149;0.956303;0.868003;0.795047;0.725633;0.555001;0.355884;0.234059;0.171763;0.132744;0.101889;0.074224;
0.998650;0.956392;0.851868;0.778116;0.697542;0.545916;0.356735;0.252027;0.197750;0.153436;0.115824;0.082832;
0.999922;0.980294;0.870819;0.775306;0.686024;0.497142;0.314911;0.217836;0.170318;0.130946;0.096658;0.069620;
1.000000;0.996174;0.896972;0.807939;0.718727;0.534339;0.364719;0.267220;0.204068;0.151274;0.107609;0.072365;
0.999213;0.970919;0.882778;0.790119;0.683928;0.471155;0.320750;0.247709;0.195129;0.146304;0.105022;0.073150;
0.999991;0.984217;0.877504;0.774772;0.654793;0.454539;0.332766;0.260914;0.200939;0.151012;0.110286;0.077595;
1.000000;0.992609;0.891414;0.778607;0.645116;0.403000;0.276357;0.210587;0.153114;0.109182;0.079035;0.057342;
1.000000;0.995845;0.877901;0.777632;0.608532;0.394946;0.278826;0.213901;0.164857;0.124894;0.091691;0.066081;
0.986557;0.911021;0.760354;0.609634;0.419580;0.250123;0.170303;0.124224;0.093046;0.070988;0.054705;0.041302;
0.996528;0.946618;0.785098;0.582681;0.355608;0.214836;0.138849;0.096994;0.069958;0.052288;0.039474;0.030237;
0.985758;0.894982;0.706132;0.499527;0.238777;0.106865;0.074206;0.054597;0.041794;0.032275;0.025029;0.019863;
0.997594;0.903438;0.724236;0.457348;0.180620;0.105834;0.087113;0.072191;0.058403;0.043324;0.027574;0.018587;
0.991084;0.897347;0.734219;0.465123;0.140397;0.034913;0.017095;0.015293;0.014507;0.013604;0.012645;0.011938;
0.994614;0.901033;0.761574;0.521290;0.155037;0.033035;0.006540;0.003444;0.003408;0.003238;0.002998;0.002964;
0.991418;0.928169;0.814204;0.638339;0.259648;0.084544;0.017355;0.005948;0.003825;0.003127;0.002868;0.002854;
0.975654;0.924487;0.833094;0.657534;0.233289;0.077176;0.018332;0.009690;0.006606;0.004845;0.003027;0.002997;
0.998309;0.945155;0.855487;0.739275;0.316408;0.097425;0.025318;0.011659;0.007255;0.005224;0.003423;0.002896;
0.989558;0.941580;0.853750;0.754825;0.348702;0.104490;0.024236;0.009896;0.006383;0.004654;0.003865;0.003283;
0.998942;0.965938;0.871783;0.777283;0.413204;0.149869;0.046098;0.010844;0.003956;0.003200;0.002899;0.002895;
0.990455;0.943617;0.863309;0.763138;0.393628;0.132544;0.030572;0.003666;0.003299;0.003196;0.002900;0.002895;
0.999658;0.958806;0.867777;0.776388;0.439197;0.147056;0.047007;0.011400;0.003671;0.003207;0.002899;0.002895;
0.981737;0.930622;0.851586;0.764538;0.465614;0.174725;0.061323;0.027456;0.015621;0.008788;0.004885;0.002872;
0.997205;0.972069;0.906172;0.825700;0.569578;0.289774;0.132337;0.057283;0.020762;0.007631;0.002872;0.002871;
0.955584;0.908673;0.854537;0.788555;0.476268;0.243509;0.120229;0.054488;0.025458;0.012400;0.005105;0.002904;
0.978704;0.922050;0.850508;0.771743;0.448096;0.170213;0.053173;0.006654;0.003271;0.003132;0.002872;0.002872;
0.998700;0.959022;0.900286;0.827206;0.555115;0.255590;0.105055;0.046566;0.028673;0.012510;0.007117;0.004746;
0.994653;0.924147;0.840894;0.753475;0.482371;0.199650;0.071500;0.008961;0.003839;0.003161;0.002872;0.002872;
0.980565;0.938077;0.857474;0.770340;0.454898;0.180903;0.071379;0.016518;0.007818;0.003911;0.003043;0.002930;
0.976189;0.955336;0.892152;0.805818;0.525132;0.259784;0.140521;0.074831;0.048649;0.024378;0.004335;0.002877;
0.999980;0.986630;0.889262;0.804419;0.517450;0.225671;0.111442;0.053549;0.033028;0.024249;0.016683;0.004043;
0.984578;0.934391;0.866068;0.781521;0.505681;0.243567;0.131513;0.063859;0.031024;0.010908;0.004947;0.002887;
0.968771;0.925567;0.875934;0.775744;0.499763;0.257395;0.134664;0.065894;0.028036;0.009863;0.004908;0.002877;
0.999690;0.959187;0.875450;0.789833;0.524238;0.266581;0.130186;0.061085;0.031776;0.015137;0.004620;0.002881;
0.997182;0.958576;0.901963;0.808865;0.513537;0.233739;0.105967;0.047920;0.028950;0.017493;0.009053;0.002875;
0.998457;0.928211;0.843484;0.763607;0.469233;0.211019;0.095443;0.024201;0.008734;0.003964;0.002901;0.002847;
0.999472;0.971312;0.873962;0.778659;0.492526;0.200388;0.081497;0.018763;0.006212;0.003126;0.002848;0.002847;
0.999932;0.982490;0.868394;0.781423;0.490193;0.192650;0.075104;0.020043;0.010150;0.004559;0.002863;0.002847;
0.999869;0.974884;0.872326;0.794696;0.558663;0.272296;0.133916;0.055926;0.022791;0.007219;0.003631;0.002848;
0.999863;0.972815;0.884601;0.795939;0.542179;0.222490;0.091474;0.026209;0.009948;0.005412;0.002934;0.002848;
0.999776;0.968494;0.852025;0.762334;0.531778;0.206252;0.082579;0.022013;0.008171;0.003699;0.002848;0.002848;
0.999872;0.976006;0.863071;0.759172;0.493702;0.164162;0.053728;0.008428;0.003243;0.003153;0.002846;0.002846;
0.999846;0.971678;0.867732;0.776289;0.511475;0.186195;0.066789;0.011695;0.003959;0.003166;0.002846;0.002846;
0.999476;0.967918;0.864296;0.779447;0.558129;0.213934;0.086464;0.022511;0.004465;0.003177;0.002847;0.002846;
0.999908;0.992313;0.905015;0.801374;0.554937;0.194741;0.074384;0.022083;0.008084;0.003491;0.002847;0.002846;
0.999729;0.968586;0.875221;0.784736;0.564224;0.219296;0.094349;0.031376;0.013152;0.006727;0.003538;0.002846;
0.998778;0.974383;0.898981;0.811268;0.580209;0.247521;0.113368;0.047104;0.019816;0.008183;0.003135;0.002846;
0.999524;0.961962;0.862028;0.760590;0.557343;0.222154;0.094271;0.025564;0.005373;0.003395;0.002869;0.002848;
0.999979;0.984158;0.874329;0.781751;0.557808;0.209302;0.084947;0.025463;0.009487;0.005900;0.002849;0.002848;
0.999299;0.959995;0.891756;0.800230;0.573647;0.230693;0.096322;0.027228;0.009391;0.006807;0.004354;0.002863;
0.999260;0.963159;0.857286;0.783914;0.596698;0.287103;0.153721;0.069707;0.038217;0.022986;0.011392;0.005093;
0.999975;0.981656;0.884855;0.800659;0.570246;0.246973;0.120677;0.054423;0.024163;0.008504;0.003322;0.002848;
0.999543;0.983602;0.908349;0.828644;0.600068;0.283675;0.155238;0.075117;0.029567;0.009860;0.006459;0.004120;
0.998409;0.972080;0.886532;0.790638;0.560191;0.231306;0.104162;0.036207;0.013549;0.006707;0.003077;0.002867;
0.999915;0.981733;0.877792;0.797088;0.562450;0.211645;0.078730;0.015333;0.003882;0.003240;0.002867;0.002867;
0.990334;0.962020;0.891590;0.801815;0.565875;0.243652;0.122824;0.055430;0.029031;0.014720;0.005016;0.003219;
0.995705;0.956107;0.865960;0.777699;0.560859;0.246369;0.110034;0.040280;0.013875;0.004629;0.002867;0.002867;
0.996245;0.944942;0.845999;0.748940;0.532660;0.239916;0.126543;0.069855;0.043901;0.030807;0.020822;0.009282;
0.999676;0.978658;0.890785;0.817340;0.590429;0.270996;0.114957;0.037278;0.009399;0.003212;0.002867;0.002867;
0.999984;0.983472;0.862127;0.775346;0.562311;0.240920;0.100808;0.025450;0.006937;0.004102;0.002867;0.002867;
0.999979;0.982350;0.880794;0.803129;0.569172;0.219872;0.089792;0.025793;0.004756;0.003166;0.002857;0.002857;
0.999944;0.990765;0.919652;0.850149;0.613865;0.276721;0.135292;0.052513;0.020367;0.006735;0.003166;0.002870;
0.999698;0.980624;0.899408;0.796440;0.550181;0.260756;0.130040;0.050834;0.018627;0.006962;0.003645;0.003158;
0.998734;0.955501;0.886215;0.798762;0.560293;0.228677;0.098100;0.026758;0.006330;0.003159;0.002857;0.002857;
0.995456;0.936172;0.848966;0.768057;0.570536;0.265368;0.124066;0.047584;0.013154;0.003547;0.002857;0.002857;
0.999987;0.977824;0.867809;0.779197;0.543116;0.208931;0.081954;0.019416;0.003564;0.003174;0.002857;0.002857;
0.999758;0.973529;0.880275;0.792469;0.563031;0.208637;0.077230;0.020335;0.005209;0.003432;0.002985;0.002867;
0.999984;0.987943;0.882887;0.790158;0.573798;0.216570;0.084440;0.025649;0.006284;0.003334;0.002867;0.002867;
0.999682;0.973815;0.890511;0.802906;0.592082;0.236258;0.103375;0.040970;0.014647;0.006649;0.003821;0.002867;
0.996578;0.944793;0.874447;0.806635;0.595243;0.261157;0.114207;0.043383;0.014889;0.005554;0.002969;0.002867;
0.999434;0.957391;0.871500;0.803720;0.628758;0.320767;0.152798;0.057720;0.020511;0.011172;0.007083;0.004734;
0.995380;0.931587;0.869086;0.791274;0.599104;0.292622;0.140123;0.057356;0.023662;0.011529;0.006591;0.003235;
0.999236;0.966629;0.880335;0.801179;0.609052;0.282135;0.143686;0.079661;0.052882;0.044521;0.035072;0.023251;
0.998944;0.960206;0.887142;0.808700;0.601263;0.264884;0.119150;0.045340;0.012093;0.004143;0.002855;0.002842;
0.999062;0.959016;0.875443;0.795403;0.608902;0.277445;0.122046;0.040960;0.009941;0.004465;0.003050;0.002878;
0.999175;0.981517;0.875497;0.801038;0.603059;0.258280;0.108765;0.037564;0.013245;0.007692;0.002962;0.002842;
0.983100;0.939529;0.877158;0.796533;0.566653;0.231877;0.084459;0.027663;0.012931;0.008133;0.004417;0.002842;
0.999704;0.968628;0.877011;0.778567;0.576229;0.231918;0.090643;0.034859;0.011467;0.006267;0.005097;0.004391;
0.999891;0.976727;0.878937;0.799763;0.608198;0.267448;0.118929;0.052872;0.023778;0.009923;0.004362;0.002885;
0.999984;0.985537;0.885034;0.791344;0.588309;0.237314;0.092661;0.029745;0.005681;0.003242;0.002885;0.002885;
0.999355;0.974370;0.873876;0.783716;0.585502;0.226420;0.088956;0.026727;0.005465;0.004134;0.002885;0.002885;
0.982445;0.950677;0.870988;0.787270;0.592312;0.241289;0.098108;0.028242;0.003944;0.003250;0.002885;0.002885;
0.998763;0.969690;0.896791;0.822374;0.631534;0.277900;0.119669;0.041673;0.014169;0.006225;0.003291;0.002890;
0.999696;0.966398;0.900967;0.809382;0.617241;0.254964;0.110815;0.040911;0.011479;0.005915;0.002998;0.002885;
0.992398;0.961546;0.886771;0.800515;0.571957;0.241086;0.103748;0.042482;0.014527;0.004391;0.002885;0.002885;
0.990052;0.953568;0.833405;0.763507;0.574759;0.255138;0.118687;0.050035;0.020906;0.014221;0.009735;0.005480;
0.999995;0.994628;0.901495;0.814319;0.639951;0.302271;0.161112;0.093024;0.066528;0.058311;0.049352;0.037003;
0.999903;0.978136;0.879382;0.771793;0.575818;0.223139;0.086732;0.024309;0.004477;0.003535;0.002862;0.002862;
0.999316;0.974105;0.877523;0.781794;0.580398;0.231962;0.098403;0.027236;0.004952;0.003551;0.002862;0.002862;
0.998676;0.950756;0.867044;0.799562;0.622859;0.292123;0.150284;0.078662;0.044676;0.028602;0.015570;0.006526;
0.999979;0.976866;0.876132;0.787622;0.572063;0.214748;0.081462;0.024621;0.004402;0.003292;0.002862;0.002862;
0.999946;0.981685;0.875737;0.787983;0.587581;0.238111;0.100822;0.038122;0.009265;0.004119;0.002868;0.002868;
0.999831;0.973634;0.858568;0.775727;0.576015;0.230208;0.092304;0.033118;0.010335;0.005437;0.002868;0.002868;
0.986934;0.958714;0.858283;0.781323;0.584607;0.238145;0.099270;0.038413;0.018481;0.011374;0.007869;0.006099;
0.999929;0.989920;0.896712;0.801419;0.600939;0.234523;0.091964;0.029540;0.006989;0.003249;0.002869;0.002868;
0.999705;0.977530;0.876948;0.775783;0.578128;0.208054;0.072856;0.019479;0.003263;0.003146;0.002868;0.002868;
0.999999;0.994926;0.888484;0.796139;0.622795;0.262986;0.121755;0.045553;0.012858;0.004874;0.002871;0.002868;
0.999995;0.988604;0.874575;0.779661;0.627195;0.270318;0.108147;0.032892;0.005426;0.003147;0.002840;0.002840;
0.999546;0.980921;0.874861;0.794339;0.636387;0.285135;0.121366;0.043039;0.014735;0.005031;0.002840;0.002840;
0.999173;0.976935;0.897884;0.818184;0.648396;0.289324;0.138014;0.058442;0.022305;0.011795;0.004025;0.002840;
0.999913;0.980030;0.898445;0.792501;0.602079;0.238905;0.090980;0.029240;0.005022;0.003180;0.002840;0.002840;
0.999891;0.960778;0.880465;0.802728;0.648927;0.296891;0.136672;0.055449;0.018541;0.010621;0.007033;0.003976;
0.998165;0.965170;0.878975;0.791795;0.627675;0.263961;0.107880;0.044983;0.012653;0.005183;0.002842;0.002840;
0.997438;0.945852;0.887424;0.811415;0.653701;0.304142;0.147990;0.084912;0.050773;0.035595;0.011816;0.003500;
0.999907;0.981470;0.903569;0.826518;0.650673;0.266750;0.097867;0.028538;0.004383;0.003390;0.002839;0.002837;
0.999362;0.962817;0.876216;0.786394;0.644468;0.312069;0.134008;0.052396;0.013262;0.004479;0.002891;0.002837;
0.999639;0.979367;0.902197;0.810508;0.644194;0.280309;0.111408;0.045873;0.011870;0.004771;0.002839;0.002837;
0.999358;0.976586;0.873241;0.780217;0.623763;0.262867;0.107393;0.038222;0.007448;0.003354;0.002837;0.002837;
0.999830;0.972495;0.866127;0.775964;0.617744;0.251951;0.096632;0.028460;0.003234;0.003132;0.002837;0.002837;
0.997994;0.963478;0.866324;0.786604;0.643331;0.287528;0.124576;0.056844;0.023655;0.014666;0.008194;0.004401;
0.993907;0.940599;0.847743;0.779863;0.625422;0.291178;0.138111;0.063296;0.021824;0.009185;0.002946;0.002840;
0.998893;0.952209;0.866769;0.793598;0.647872;0.303519;0.144997;0.058704;0.019331;0.008532;0.004567;0.002987;
0.999773;0.974221;0.874786;0.778822;0.613012;0.255628;0.099092;0.031692;0.006765;0.003866;0.002884;0.002840;
0.999475;0.974323;0.877131;0.781517;0.625940;0.258519;0.102116;0.034223;0.007590;0.004066;0.003023;0.002840;
