thr_100;thr_120;thr_140;thr_160;thr_180;thr_200;thr_220;thr_240;
0.515317;0.258768;0.124395;0.047278;0.022816;0.009204;0.004514;0.004485;
0.408398;0.169778;0.063273;0.019067;0.008261;0.005667;0.005032;0.004696;
0.483936;0.227388;0.102208;0.039852;0.015662;0.005378;0.004502;0.004478;
0.480398;0.230625;0.108750;0.042881;0.024553;0.014505;0.008341;0.006088;
0.374082;0.137185;0.049110;0.010027;0.005451;0.004509;0.004488;0.004380;
0.410882;0.151801;0.050211;0.014534;0.008559;0.004951;0.004650;0.004425;
0.461857;0.206810;0.098403;0.048223;0.037505;0.029134;0.022897;0.014805;
0.411012;0.155749;0.048283;0.008716;0.005493;0.004508;0.004487;0.004402;
0.487234;0.238530;0.120945;0.053974;0.028493;0.009701;0.004517;0.004431;
0.389122;0.158426;0.065053;0.018313;0.011734;0.007977;0.005091;0.004603;
0.537340;0.264002;0.127240;0.050571;0.025278;0.010753;0.005482;0.004448;
0.438166;0.183914;0.075288;0.023906;0.014181;0.008727;0.005232;0.004444;
0.496284;0.240543;0.098910;0.029972;0.011624;0.006015;0.004496;0.004449;
0.422652;0.169782;0.072783;0.024773;0.016613;0.008645;0.004973;0.004535;
0.497144;0.242364;0.125860;0.057875;0.031628;0.015049;0.007446;0.004819;
0.467403;0.216228;0.121739;0.068613;0.041078;0.023142;0.013324;0.006440;
0.451706;0.196672;0.105674;0.060233;0.043514;0.029785;0.022583;0.013183;
0.464323;0.206695;0.097336;0.047446;0.033627;0.023188;0.012356;0.007094;
0.471309;0.200737;0.093289;0.032982;0.010851;0.004998;0.004508;0.004466;
0.495526;0.253662;0.137905;0.059505;0.027918;0.014481;0.007258;0.004543;
0.418030;0.171505;0.069862;0.015299;0.005467;0.004516;0.004508;0.004469;
0.451153;0.190147;0.082087;0.026601;0.010107;0.004516;0.004508;0.004472;
0.465984;0.204262;0.101629;0.061394;0.046608;0.028737;0.014475;0.008540;
0.423112;0.156044;0.049548;0.008667;0.004520;0.004516;0.004510;0.004485;
0.442239;0.172759;0.071668;0.021002;0.012769;0.005504;0.004511;0.004487;
0.443722;0.167908;0.071119;0.027453;0.014063;0.006939;0.004558;0.004494;
0.480780;0.204720;0.085586;0.026409;0.009060;0.006642;0.005834;0.005480;
0.475415;0.197647;0.081352;0.022117;0.007249;0.004481;0.004469;0.004380;
0.524979;0.273029;0.147425;0.073893;0.040594;0.018961;0.008620;0.005617;
0.445192;0.202367;0.086850;0.022870;0.007777;0.004509;0.004469;0.004397;
0.414924;0.143392;0.049654;0.008678;0.004484;0.004480;0.004467;0.004409;
0.453794;0.168542;0.062879;0.014277;0.007820;0.005365;0.004468;0.004426;
0.513308;0.221705;0.107970;0.046556;0.021268;0.008069;0.004469;0.004434;
0.518774;0.262423;0.103436;0.024924;0.006392;0.004483;0.004472;0.004434;
0.449179;0.194568;0.097299;0.051811;0.035002;0.024835;0.014088;0.005513;
0.446819;0.189077;0.096855;0.048296;0.031809;0.020113;0.011478;0.004676;
0.479767;0.202059;0.083624;0.026286;0.011340;0.007856;0.006702;0.005973;
0.499497;0.233243;0.107446;0.047865;0.028943;0.019349;0.010760;0.005330;
0.432717;0.164004;0.067483;0.022265;0.011195;0.005070;0.004472;0.004448;
0.525657;0.273726;0.154510;0.074983;0.032980;0.012802;0.006777;0.004544;
0.437598;0.185838;0.079858;0.028343;0.013422;0.007418;0.004739;0.004511;
0.480992;0.220771;0.113896;0.049387;0.030598;0.024114;0.018008;0.006841;
0.494017;0.253555;0.131287;0.066074;0.037894;0.021762;0.010363;0.006717;
0.493197;0.240420;0.132154;0.084880;0.071737;0.063698;0.054776;0.045277;
0.388395;0.138734;0.044623;0.007414;0.004549;0.004547;0.004542;0.004517;
0.490081;0.197618;0.089278;0.042548;0.025882;0.015132;0.008722;0.006026;
0.441261;0.173591;0.072491;0.029567;0.019423;0.010303;0.004783;0.004517;
0.443607;0.183130;0.066890;0.011886;0.004856;0.004680;0.004543;0.004519;
0.468663;0.215405;0.102025;0.048447;0.027628;0.013604;0.008904;0.005845;
0.468631;0.229482;0.126641;0.074569;0.054765;0.042097;0.033183;0.022404;
0.426506;0.180136;0.072671;0.031933;0.019779;0.013357;0.008937;0.004530;
0.419488;0.173389;0.063858;0.016258;0.007828;0.004561;0.004523;0.004387;
0.401063;0.142001;0.043194;0.007594;0.004686;0.004511;0.004492;0.004378;
0.400913;0.145913;0.051206;0.008778;0.005614;0.004614;0.004491;0.004379;
0.413838;0.160247;0.071015;0.021961;0.007283;0.004537;0.004493;0.004416;
0.393958;0.135741;0.043325;0.005578;0.004515;0.004513;0.004495;0.004434;
0.413771;0.158219;0.063355;0.021107;0.009260;0.005463;0.004496;0.004449;
0.407825;0.144862;0.042836;0.005688;0.004516;0.004514;0.004495;0.004457;
0.424566;0.154026;0.057188;0.012394;0.005689;0.004628;0.004557;0.004476;
0.474627;0.211328;0.098202;0.042838;0.031387;0.024637;0.015811;0.006861;
0.454918;0.193006;0.094267;0.038056;0.022917;0.014139;0.010862;0.006006;
0.476181;0.212684;0.110508;0.058179;0.045983;0.038669;0.030952;0.023933;
0.421935;0.161255;0.058607;0.011041;0.004916;0.004512;0.004496;0.004451;
0.457028;0.175903;0.073291;0.020605;0.009856;0.005677;0.004502;0.004464;
0.448923;0.159320;0.057444;0.012645;0.006549;0.005126;0.004789;0.004545;
0.449446;0.176090;0.067028;0.015840;0.006589;0.005002;0.004847;0.004668;
0.452044;0.167107;0.064745;0.015122;0.006931;0.005949;0.005437;0.005073;
0.445135;0.170695;0.065045;0.013637;0.006622;0.004808;0.004533;0.004505;
0.452119;0.169004;0.067111;0.015910;0.008236;0.005631;0.004765;0.004510;
0.490706;0.213577;0.093968;0.030551;0.016482;0.008693;0.005092;0.004513;
0.467107;0.189278;0.083313;0.031063;0.011310;0.005220;0.004535;0.004515;
0.462201;0.195391;0.081673;0.019496;0.007599;0.004789;0.004536;0.004518;
0.459888;0.198250;0.095821;0.041081;0.025760;0.016910;0.010758;0.004951;
0.436132;0.162247;0.058675;0.011207;0.005245;0.004543;0.004538;0.004518;
0.457636;0.187626;0.083533;0.025397;0.008223;0.005334;0.004535;0.004519;
0.462255;0.201980;0.102141;0.039259;0.018945;0.008574;0.004899;0.004445;
0.437561;0.156631;0.061408;0.010394;0.006144;0.005766;0.005500;0.005246;
0.481788;0.208487;0.090171;0.032236;0.016498;0.008345;0.004488;0.004428;
0.457726;0.191525;0.086584;0.032100;0.014073;0.006717;0.004479;0.004440;
0.440631;0.172360;0.063181;0.017004;0.006564;0.004488;0.004476;0.004439;
0.476200;0.193959;0.089350;0.033273;0.016919;0.008885;0.004623;0.004443;
0.482286;0.214844;0.096580;0.034451;0.015831;0.008007;0.005256;0.004448;
0.480315;0.197898;0.077594;0.020795;0.010989;0.005230;0.004478;0.004446;
0.487277;0.203969;0.094794;0.041112;0.023341;0.016888;0.011678;0.007851;
0.461075;0.193654;0.074309;0.017501;0.011015;0.008133;0.006222;0.005443;
0.444914;0.175234;0.072999;0.020421;0.010612;0.006145;0.004487;0.004457;
0.479660;0.205673;0.093378;0.042180;0.026386;0.016137;0.008180;0.004732;
0.459482;0.173752;0.069638;0.019548;0.008352;0.005859;0.005200;0.004536;
0.489105;0.216637;0.121580;0.065172;0.037606;0.018984;0.008650;0.005309;
0.436751;0.166130;0.065275;0.013782;0.007019;0.005572;0.005293;0.005004;
0.437399;0.163592;0.062218;0.013962;0.004524;0.004508;0.004500;0.004472;
0.447767;0.170695;0.068951;0.017317;0.008015;0.004599;0.004500;0.004476;
0.444015;0.153612;0.055355;0.009135;0.005528;0.004913;0.004501;0.004484;
0.489921;0.210309;0.085368;0.025025;0.011143;0.006565;0.004503;0.004485;
0.457858;0.165475;0.061498;0.011949;0.006090;0.004982;0.004503;0.004486;
0.467662;0.185236;0.079742;0.019765;0.007015;0.004547;0.004503;0.004485;
0.472669;0.185213;0.069560;0.017933;0.005235;0.004509;0.004503;0.004487;
0.445524;0.162116;0.058436;0.010381;0.005324;0.004697;0.004507;0.004483;
0.441375;0.158048;0.057259;0.009348;0.004697;0.004508;0.004503;0.004486;
0.513030;0.232859;0.123429;0.066119;0.051375;0.041016;0.033165;0.023836;
0.414763;0.138688;0.050865;0.007293;0.004523;0.004511;0.004500;0.004414;
0.512117;0.226437;0.107137;0.047520;0.036601;0.030610;0.023870;0.016594;
0.470274;0.182391;0.070674;0.018984;0.008425;0.005158;0.004784;0.004581;
0.461758;0.166811;0.065559;0.014084;0.007342;0.005203;0.004512;0.004437;
0.471517;0.184732;0.063248;0.009907;0.004964;0.004516;0.004497;0.004451;
0.474941;0.195373;0.082996;0.023329;0.007663;0.005359;0.004498;0.004454;
0.457845;0.171826;0.057521;0.009710;0.004520;0.004511;0.004499;0.004462;
0.495879;0.210012;0.092613;0.039017;0.022775;0.017263;0.011649;0.006612;
0.441410;0.170232;0.075381;0.030891;0.022803;0.018556;0.014875;0.010715;
0.468705;0.184827;0.071160;0.013730;0.004533;0.004510;0.004501;0.004478;
0.498809;0.225387;0.117878;0.050180;0.027673;0.012664;0.004514;0.004484;
0.439768;0.165944;0.060568;0.013273;0.006018;0.004535;0.004501;0.004482;
0.509028;0.247383;0.143653;0.080350;0.043572;0.019385;0.011761;0.006439;
0.434371;0.173653;0.064906;0.021115;0.012486;0.005356;0.004501;0.004482;
0.447680;0.167228;0.061345;0.013893;0.007048;0.004542;0.004508;0.004487;
0.561444;0.297459;0.172116;0.098168;0.056436;0.029181;0.010630;0.004490;
0.461071;0.235967;0.133498;0.085464;0.062330;0.045340;0.037198;0.028312;
0.420387;0.185295;0.082773;0.030925;0.016085;0.007887;0.004516;0.004495;
0.439456;0.187597;0.087539;0.041591;0.026449;0.015142;0.006758;0.004496;
0.436836;0.189236;0.073861;0.020303;0.007805;0.005876;0.005244;0.004714;
0.381891;0.132359;0.039731;0.005855;0.004519;0.004517;0.004508;0.004481;
0.436216;0.190199;0.087132;0.036079;0.020817;0.011539;0.006236;0.005518;
0.395441;0.156405;0.067603;0.027687;0.019276;0.013418;0.008256;0.004497;
0.457861;0.215444;0.122766;0.078677;0.062926;0.045699;0.027133;0.010901;
0.396510;0.159402;0.069467;0.021754;0.008738;0.005138;0.004561;0.004397;
0.401109;0.144238;0.052246;0.012858;0.006729;0.004522;0.004495;0.004413;
0.423878;0.176242;0.082219;0.034797;0.019368;0.008989;0.004789;0.004425;
0.406552;0.143374;0.044567;0.006842;0.005050;0.004517;0.004494;0.004426;
0.450653;0.182484;0.059735;0.012774;0.007336;0.005518;0.004629;0.004458;
0.484690;0.208170;0.098467;0.036981;0.016405;0.010237;0.007647;0.004843;
0.461644;0.192843;0.080824;0.028040;0.015580;0.007444;0.004499;0.004449;
0.587816;0.340676;0.220116;0.156013;0.136644;0.119356;0.103094;0.085511;
0.383115;0.167842;0.088220;0.048506;0.035887;0.026636;0.021292;0.015250;
0.451816;0.171783;0.060776;0.013236;0.005660;0.004516;0.004499;0.004445;
0.467524;0.194226;0.079455;0.027542;0.013379;0.006426;0.004498;0.004449;
0.476226;0.201280;0.080776;0.025395;0.014094;0.008901;0.004879;0.004459;
0.475875;0.198791;0.093610;0.038145;0.018660;0.006795;0.005401;0.004840;
0.452509;0.172796;0.068483;0.021366;0.008516;0.005762;0.004506;0.004463;
0.491271;0.214322;0.095611;0.040312;0.023106;0.015328;0.008179;0.004497;
0.481447;0.214122;0.091664;0.036711;0.018189;0.008186;0.005361;0.004648;
0.450751;0.177996;0.068183;0.019915;0.011804;0.009900;0.008236;0.005707;
0.490904;0.209922;0.100868;0.049140;0.035382;0.026527;0.014709;0.004516;
0.474016;0.193532;0.066825;0.017918;0.009081;0.006095;0.004527;0.004493;
0.441729;0.159629;0.052814;0.009070;0.004718;0.004640;0.004514;0.004493;
0.463116;0.169339;0.064080;0.016073;0.008704;0.006321;0.005304;0.004496;
0.500389;0.221848;0.103682;0.043135;0.022705;0.010066;0.004869;0.004498;
0.492693;0.212267;0.097567;0.032265;0.010452;0.004533;0.004518;0.004498;
0.493933;0.200910;0.079003;0.017613;0.005540;0.004617;0.004505;0.004391;
0.450513;0.176662;0.069229;0.015334;0.005894;0.004833;0.004619;0.004419;
0.460192;0.176956;0.072090;0.023040;0.010861;0.005672;0.004729;0.004413;
0.493182;0.207457;0.075443;0.020073;0.006532;0.004527;0.004509;0.004427;
0.431851;0.153636;0.059357;0.013127;0.007434;0.004787;0.004507;0.004440;
0.458139;0.172681;0.064606;0.018949;0.008096;0.004615;0.004467;0.004411;
0.474934;0.180657;0.068821;0.016981;0.008566;0.004617;0.004467;0.004418;
0.488555;0.209931;0.106304;0.043416;0.020358;0.009474;0.004490;0.004427;
0.427993;0.152625;0.060588;0.016494;0.008671;0.005436;0.004594;0.004444;
0.435537;0.149052;0.052092;0.008126;0.004508;0.004485;0.004470;0.004428;
0.448085;0.154130;0.052116;0.006966;0.004492;0.004486;0.004471;0.004434;
