thr_100;thr_120;thr_140;thr_160;thr_180;thr_200;thr_220;thr_240;
0.815723;0.513236;0.289391;0.191540;0.118512;0.059300;0.013096;0.000199;
0.850771;0.543988;0.305081;0.199756;0.125869;0.065306;0.017288;0.000791;
0.824085;0.525078;0.292715;0.192910;0.119059;0.060179;0.014297;0.000394;
0.817897;0.518630;0.292367;0.192301;0.119121;0.059486;0.013304;0.000303;
0.819701;0.520007;0.292822;0.193034;0.118519;0.058509;0.010514;0.000016;
0.830075;0.521253;0.291943;0.193428;0.119535;0.058890;0.011979;0.000195;
0.859551;0.543971;0.302669;0.197777;0.123942;0.063268;0.015195;0.000488;
0.863952;0.551585;0.314977;0.204362;0.125133;0.063604;0.015420;0.000531;
0.868480;0.545560;0.304212;0.198988;0.123737;0.062982;0.014528;0.000413;
0.882367;0.547340;0.305358;0.198249;0.124053;0.063249;0.015312;0.000391;
0.833138;0.528773;0.306032;0.205973;0.131667;0.064492;0.008825;0.000020;
0.834974;0.525941;0.291540;0.194746;0.121452;0.057181;0.011299;0.000010;
0.874701;0.559883;0.307725;0.200260;0.124219;0.063672;0.016068;0.000485;
0.882738;0.553724;0.307607;0.200316;0.125104;0.062917;0.013978;0.000475;
0.880303;0.555599;0.305547;0.198848;0.124961;0.061895;0.011764;0.000212;
0.872572;0.547354;0.305094;0.199694;0.124993;0.059365;0.011628;0.000065;
0.868734;0.547734;0.305596;0.200023;0.125667;0.061260;0.011484;0.000016;
0.872445;0.549857;0.307913;0.199437;0.123900;0.063776;0.014277;0.000124;
0.867715;0.550003;0.304674;0.198724;0.123965;0.062044;0.013395;0.000254;
0.866198;0.549434;0.304421;0.198672;0.123594;0.062614;0.014961;0.000374;
0.861628;0.545046;0.304974;0.199854;0.124980;0.062949;0.014935;0.000218;
0.876081;0.544932;0.303962;0.197598;0.124242;0.062871;0.014336;0.000270;
0.886074;0.550964;0.305348;0.199694;0.123372;0.062656;0.013815;0.000016;
0.877360;0.548861;0.305771;0.200088;0.123870;0.061686;0.013714;0.000238;
0.880117;0.558861;0.308919;0.204352;0.124580;0.062139;0.013929;0.000404;
0.883193;0.556172;0.306419;0.200339;0.124629;0.062881;0.013083;0.000085;
0.877419;0.550830;0.307490;0.200208;0.123607;0.062419;0.012995;0.000345;
0.880413;0.553363;0.306947;0.200902;0.125124;0.063493;0.014118;0.000143;
0.868773;0.549619;0.304447;0.200423;0.128561;0.064072;0.015208;0.000306;
0.866081;0.548665;0.306380;0.199544;0.123786;0.062858;0.015244;0.000420;
0.865918;0.547956;0.306410;0.198965;0.122926;0.063245;0.014531;0.000459;
0.863024;0.544847;0.305462;0.198991;0.123848;0.063262;0.014997;0.000648;
0.866673;0.559557;0.314401;0.202435;0.126305;0.063669;0.014704;0.000251;
0.868988;0.545911;0.307572;0.199346;0.124831;0.063473;0.015592;0.000260;
0.865316;0.544893;0.308434;0.199359;0.124248;0.063564;0.015081;0.000251;
0.860879;0.548610;0.306908;0.199199;0.124173;0.062673;0.013604;0.000475;
0.867106;0.545690;0.305133;0.200114;0.125296;0.062471;0.014053;0.000374;
0.862907;0.554964;0.330664;0.207344;0.130895;0.065075;0.013187;0.000264;
0.874834;0.556292;0.311494;0.199814;0.124144;0.062454;0.013304;0.000384;
0.861969;0.549242;0.307484;0.199147;0.124014;0.063356;0.014469;0.000514;
0.857542;0.551449;0.307106;0.199290;0.124567;0.063701;0.015189;0.000612;
0.872956;0.552591;0.306689;0.199020;0.124456;0.063861;0.015882;0.000635;
0.869863;0.553499;0.307660;0.198776;0.123828;0.062933;0.014759;0.000531;
0.865609;0.549323;0.305859;0.198818;0.124268;0.062969;0.014030;0.000098;
0.864941;0.573167;0.311797;0.212415;0.123942;0.063271;0.014502;0.000228;
0.831683;0.528854;0.292445;0.192363;0.119150;0.059170;0.013226;0.000137;
0.874505;0.571071;0.327249;0.220394;0.149772;0.067324;0.017077;0.000615;
0.838437;0.520042;0.293115;0.191455;0.119046;0.057777;0.011025;0.000091;
0.868415;0.552373;0.309111;0.202165;0.126572;0.063779;0.015908;0.000654;
0.868291;0.550036;0.306543;0.200169;0.124251;0.062790;0.014928;0.000352;
0.869346;0.556605;0.309242;0.199792;0.124258;0.062764;0.015514;0.000664;
0.868070;0.555101;0.307441;0.200228;0.125413;0.063421;0.013617;0.000501;
0.869082;0.549928;0.307497;0.199863;0.124307;0.063118;0.013037;0.000049;
0.870749;0.552122;0.308548;0.201198;0.124222;0.062243;0.014128;0.000397;
0.904424;0.572832;0.314193;0.200999;0.125553;0.059333;0.011777;0.000029;
0.866478;0.550654;0.308066;0.199814;0.126312;0.060531;0.009450;0.000020;
0.872939;0.553623;0.306755;0.199417;0.124046;0.060697;0.010941;0.000007;
0.863073;0.552874;0.306689;0.201517;0.125267;0.062210;0.012799;0.000094;
0.868678;0.556038;0.309749;0.202959;0.127728;0.063385;0.014382;0.000462;
0.873854;0.551351;0.305498;0.199251;0.123984;0.063255;0.015029;0.000563;
0.874935;0.554222;0.306810;0.198984;0.124209;0.063118;0.014531;0.000456;
0.876325;0.557510;0.312168;0.204727;0.127744;0.062327;0.014847;0.000104;
0.885312;0.561540;0.311458;0.201240;0.123708;0.063037;0.013818;0.000026;
0.882565;0.569850;0.318704;0.205293;0.134440;0.064619;0.015745;0.000339;
0.866602;0.532952;0.296820;0.192725;0.118623;0.057760;0.011468;0.000150;
0.894036;0.559502;0.304736;0.199616;0.124134;0.062214;0.014805;0.000407;
0.879395;0.555254;0.310088;0.201152;0.127643;0.064089;0.014577;0.000518;
0.868607;0.557236;0.309466;0.199258;0.124264;0.061497;0.014424;0.000280;
0.881800;0.550648;0.306413;0.199186;0.124235;0.062520;0.012751;0.000026;
0.867842;0.549193;0.307467;0.200889;0.124551;0.062448;0.013939;0.000277;
0.873630;0.552360;0.307975;0.200270;0.124632;0.064124;0.014186;0.000247;
0.869316;0.550853;0.307275;0.200602;0.124303;0.063708;0.015078;0.000332;
0.866325;0.550902;0.305977;0.199310;0.124404;0.064616;0.016488;0.000726;
0.872500;0.557080;0.319997;0.211924;0.141471;0.077174;0.016484;0.000557;
0.857611;0.537236;0.302393;0.195547;0.119570;0.058418;0.012370;0.000101;
0.886354;0.560117;0.306260;0.199391;0.124404;0.062842;0.014964;0.000579;
0.880840;0.553779;0.308193;0.199434;0.124131;0.063617;0.015472;0.000540;
0.870098;0.551491;0.308008;0.199857;0.124251;0.063711;0.016022;0.000531;
0.881370;0.559919;0.313177;0.200762;0.125889;0.064925;0.016598;0.000674;
0.876224;0.549473;0.307018;0.200641;0.125592;0.064544;0.015898;0.000433;
0.871432;0.549613;0.306735;0.199860;0.125273;0.064824;0.016517;0.000732;
0.869342;0.549245;0.306064;0.199736;0.125059;0.064447;0.015934;0.000436;
0.865189;0.553555;0.307409;0.200003;0.124450;0.063154;0.013893;0.000146;
0.867396;0.550436;0.306816;0.199938;0.124590;0.063158;0.014219;0.000352;
0.865179;0.551260;0.307380;0.199629;0.124147;0.063105;0.014121;0.000407;
0.874342;0.546986;0.306468;0.199030;0.124476;0.063281;0.015078;0.000527;
0.869860;0.550550;0.307523;0.200251;0.125446;0.063493;0.015736;0.000706;
0.872507;0.549951;0.306559;0.201488;0.125238;0.063115;0.015537;0.000459;
0.872331;0.550120;0.305264;0.198678;0.124583;0.064564;0.016390;0.000667;
0.870628;0.551911;0.307145;0.198708;0.124577;0.063945;0.014993;0.000540;
0.873757;0.550417;0.305837;0.199115;0.124323;0.063307;0.014880;0.000449;
0.879551;0.550277;0.306956;0.199235;0.124395;0.062917;0.014551;0.000540;
0.878831;0.552067;0.309063;0.200632;0.124427;0.063216;0.014990;0.000446;
0.869925;0.554245;0.308857;0.201712;0.125306;0.063268;0.013887;0.000186;
0.862096;0.552451;0.307725;0.199590;0.124043;0.062624;0.014548;0.000319;
0.868405;0.549974;0.305345;0.198988;0.124121;0.064007;0.015153;0.000361;
0.866439;0.547686;0.305719;0.198561;0.124388;0.064167;0.015866;0.000625;
0.862301;0.549310;0.307188;0.198685;0.124124;0.064111;0.015716;0.000534;
0.866429;0.550628;0.308118;0.201221;0.124342;0.063070;0.015583;0.000531;
0.868538;0.549775;0.308971;0.200114;0.124196;0.062920;0.015960;0.000566;
0.885036;0.562767;0.317158;0.199626;0.124414;0.063359;0.016234;0.000589;
0.899964;0.573822;0.314137;0.200462;0.124928;0.064362;0.016403;0.000732;
0.875449;0.553516;0.312943;0.201982;0.129342;0.066484;0.016637;0.000498;
0.877770;0.552363;0.309814;0.199346;0.124906;0.064844;0.017142;0.000833;
0.872894;0.546745;0.309242;0.199014;0.124105;0.064121;0.016589;0.000664;
0.876891;0.559463;0.314290;0.216969;0.135426;0.064154;0.016520;0.000677;
0.866654;0.552555;0.314782;0.202301;0.124652;0.061719;0.014697;0.000521;
0.881468;0.556341;0.307972;0.198991;0.124382;0.055192;0.006823;0.000010;
0.903477;0.568743;0.312077;0.199626;0.124740;0.064717;0.017044;0.000807;
0.867347;0.551842;0.307728;0.199339;0.124463;0.064805;0.017061;0.000599;
0.868997;0.548408;0.307783;0.199821;0.125000;0.064876;0.017106;0.000801;
0.862601;0.549176;0.309183;0.199238;0.124850;0.064880;0.016608;0.000843;
0.860553;0.546868;0.306318;0.198249;0.124362;0.064798;0.016966;0.000814;
0.871377;0.552568;0.311315;0.199421;0.124189;0.064619;0.016794;0.000651;
0.880898;0.563356;0.322148;0.201016;0.125768;0.063643;0.016650;0.000573;
0.894665;0.560583;0.311452;0.200101;0.124593;0.063577;0.015745;0.000726;
0.880150;0.552298;0.307728;0.199840;0.124339;0.063600;0.015957;0.000771;
0.871875;0.554229;0.307708;0.198529;0.124320;0.064447;0.016419;0.000550;
0.878975;0.549906;0.308213;0.199036;0.124287;0.064622;0.016963;0.000710;
0.866325;0.546995;0.308522;0.199463;0.124316;0.064870;0.016979;0.000771;
0.864919;0.550160;0.306930;0.198662;0.124313;0.064707;0.016973;0.000863;
0.859391;0.546377;0.307497;0.198890;0.125029;0.064854;0.017002;0.000771;
0.860537;0.551257;0.307380;0.198662;0.124199;0.064714;0.017145;0.000807;
0.858529;0.544915;0.307090;0.198402;0.124059;0.064505;0.017191;0.000820;
0.858828;0.545576;0.306956;0.198464;0.124108;0.064795;0.017028;0.000811;
0.850130;0.542096;0.305885;0.198014;0.123799;0.064170;0.016865;0.000710;
0.854382;0.546289;0.308379;0.200498;0.125267;0.065312;0.017529;0.000843;
0.860065;0.548936;0.309036;0.200664;0.125811;0.065703;0.017777;0.000921;
0.859665;0.548695;0.309092;0.200081;0.125576;0.065231;0.017513;0.000931;
0.860107;0.548704;0.309587;0.200592;0.125687;0.064557;0.016530;0.000781;
0.861110;0.549108;0.309033;0.199912;0.125781;0.064701;0.017122;0.000680;
0.862708;0.548398;0.308457;0.199948;0.125537;0.065000;0.017269;0.000762;
0.864092;0.550371;0.309167;0.200309;0.125195;0.064746;0.017415;0.000944;
0.863096;0.551986;0.310283;0.200732;0.125996;0.064049;0.015296;0.000430;
0.865205;0.552503;0.311182;0.202588;0.126354;0.063115;0.014798;0.000283;
0.864951;0.550736;0.309860;0.200801;0.125752;0.062939;0.013376;0.000299;
0.865137;0.549482;0.310550;0.200026;0.125251;0.063822;0.014753;0.000293;
0.866888;0.553216;0.310013;0.200277;0.125010;0.064196;0.016139;0.000775;
0.883678;0.553844;0.310635;0.200446;0.125358;0.064984;0.016520;0.000475;
0.874209;0.553988;0.310446;0.201774;0.125827;0.064062;0.016572;0.000609;
0.872126;0.553271;0.309447;0.201058;0.126064;0.064619;0.016484;0.000514;
0.896908;0.607594;0.315098;0.201309;0.126878;0.065791;0.015869;0.000677;
0.875127;0.550039;0.310488;0.202090;0.125319;0.063197;0.015130;0.000303;
0.884489;0.571696;0.313350;0.219111;0.137855;0.062767;0.013516;0.000169;
0.875771;0.544883;0.303861;0.197578;0.123958;0.062194;0.015326;0.000495;
0.889655;0.553128;0.312207;0.200768;0.124912;0.063854;0.016335;0.000674;
0.875794;0.554740;0.314118;0.201136;0.125339;0.063682;0.014746;0.000293;
0.881068;0.552028;0.310251;0.200661;0.125068;0.062956;0.014167;0.000322;
0.872871;0.552520;0.307051;0.199121;0.123923;0.062350;0.014271;0.000179;
0.876309;0.551722;0.315378;0.201367;0.126445;0.065003;0.013919;0.000215;
0.872998;0.553740;0.307243;0.200762;0.124525;0.062826;0.014652;0.000638;
0.873740;0.554196;0.307969;0.199863;0.124486;0.063301;0.014880;0.000339;
0.876178;0.552516;0.309567;0.199076;0.124310;0.063317;0.015423;0.000286;
0.887370;0.548929;0.308271;0.200153;0.124701;0.063193;0.015010;0.000316;
0.878880;0.556038;0.308916;0.201357;0.125280;0.064499;0.016165;0.000612;
0.882285;0.561605;0.310127;0.205120;0.128844;0.064404;0.014466;0.000407;
0.878141;0.557230;0.313385;0.203385;0.125251;0.062578;0.014365;0.000452;
0.887633;0.554310;0.309290;0.200645;0.124359;0.061296;0.013122;0.000078;
0.879736;0.552643;0.310583;0.201683;0.125576;0.061087;0.012614;0.000020;
0.879870;0.558910;0.309473;0.200635;0.124710;0.059538;0.010163;0.000013;
0.884886;0.557409;0.317878;0.201475;0.123431;0.061380;0.009922;0.000010;
0.884941;0.550433;0.307624;0.199225;0.125143;0.064027;0.015368;0.000368;
0.885130;0.559121;0.308076;0.200322;0.125309;0.062878;0.014391;0.000218;
0.876582;0.551383;0.305934;0.201410;0.124990;0.063018;0.015173;0.000277;
0.874906;0.551729;0.307786;0.199788;0.124489;0.064023;0.015244;0.000511;
0.889694;0.553398;0.308656;0.201117;0.124808;0.062731;0.012780;0.000192;
0.884453;0.558717;0.312031;0.201868;0.125013;0.060817;0.010391;0.000221;
0.890710;0.562067;0.308431;0.200303;0.124867;0.060941;0.010732;0.000042;
0.897507;0.555169;0.312383;0.204137;0.126380;0.062240;0.011136;0.000016;
0.888428;0.553760;0.311566;0.200313;0.123796;0.061201;0.010277;0.000000;
0.890576;0.553340;0.315417;0.200501;0.124505;0.062217;0.014255;0.000238;
0.892686;0.559873;0.312158;0.203509;0.126536;0.061257;0.014105;0.000081;
0.889401;0.556846;0.307939;0.200824;0.125117;0.060576;0.012445;0.000088;
0.872601;0.554307;0.306934;0.199268;0.125404;0.059808;0.010521;0.000117;
0.883727;0.562214;0.314697;0.204460;0.125387;0.061012;0.011888;0.000231;
0.885306;0.568604;0.312741;0.200277;0.123672;0.044499;0.006009;0.000016;
0.893346;0.563913;0.315898;0.203952;0.123796;0.055046;0.007116;0.000000;
0.895648;0.574834;0.315042;0.204580;0.126133;0.060723;0.007725;0.000000;
0.874951;0.544421;0.296855;0.197946;0.129085;0.055384;0.007897;0.000000;
0.892747;0.564613;0.317812;0.200234;0.125081;0.059766;0.009893;0.000065;
0.898333;0.578167;0.321045;0.202441;0.127689;0.060928;0.013551;0.000319;
0.881077;0.548154;0.308047;0.204440;0.125863;0.058278;0.010329;0.000120;
0.897601;0.570254;0.320856;0.197699;0.120016;0.056937;0.011436;0.000059;
0.902061;0.569486;0.313379;0.200365;0.122738;0.061318;0.013428;0.000156;
0.871947;0.538545;0.298255;0.194359;0.118532;0.057568;0.009593;0.000016;
0.885215;0.564316;0.311908;0.202279;0.125075;0.062236;0.014652;0.000107;
0.887969;0.559857;0.307835;0.199209;0.123688;0.062578;0.013786;0.000400;
0.889652;0.564326;0.312646;0.202666;0.124574;0.060723;0.010059;0.000075;
0.889421;0.563161;0.311982;0.201953;0.125042;0.060632;0.009805;0.000033;
0.894912;0.569336;0.317093;0.205889;0.126790;0.063073;0.013825;0.000065;
0.901719;0.566016;0.318743;0.207607;0.136641;0.066995;0.013890;0.000293;
0.886423;0.557327;0.312887;0.201201;0.124746;0.063314;0.014792;0.000384;
0.888249;0.554814;0.310570;0.199587;0.124818;0.063949;0.015205;0.000391;
0.887868;0.560231;0.311973;0.200228;0.124124;0.063457;0.013301;0.000107;
0.903929;0.561315;0.313034;0.201143;0.125768;0.064788;0.015592;0.000452;
0.879801;0.555169;0.310469;0.200846;0.125065;0.062839;0.014870;0.000417;
0.875859;0.556738;0.310684;0.200951;0.124587;0.063376;0.013942;0.000208;
0.878008;0.556230;0.310094;0.202168;0.125911;0.063730;0.013392;0.000062;
0.887461;0.560846;0.312139;0.202959;0.124788;0.062799;0.013174;0.000137;
0.894014;0.558600;0.311527;0.201169;0.124593;0.061504;0.010677;0.000020;
0.874401;0.553581;0.307513;0.200000;0.123236;0.060625;0.012288;0.000120;
0.896686;0.568949;0.312259;0.199596;0.125332;0.062438;0.013014;0.000205;
0.886523;0.552174;0.307965;0.201543;0.125462;0.062425;0.014766;0.000114;
0.872064;0.552116;0.310072;0.200254;0.125098;0.062480;0.012959;0.000309;
0.883092;0.557448;0.309661;0.200977;0.124788;0.064297;0.014049;0.000039;
0.871546;0.556725;0.312445;0.201289;0.127103;0.064215;0.013890;0.000293;
0.881712;0.557965;0.310827;0.200706;0.125192;0.063424;0.013333;0.000137;
0.888753;0.561953;0.312220;0.203317;0.127425;0.062715;0.014232;0.000299;
0.882057;0.561061;0.313493;0.204049;0.125303;0.062305;0.013529;0.000029;
0.894355;0.566195;0.311960;0.200081;0.125202;0.060013;0.011839;0.000029;
0.892539;0.559030;0.311621;0.201139;0.124154;0.062640;0.013730;0.000133;
0.887354;0.563148;0.314674;0.200661;0.124447;0.062666;0.014613;0.000332;
0.899238;0.591680;0.322269;0.198906;0.124368;0.062878;0.013522;0.000231;
0.884616;0.557965;0.309450;0.201250;0.125837;0.063796;0.015703;0.000316;
0.885573;0.557142;0.311191;0.203880;0.124980;0.063750;0.015065;0.000658;
0.879417;0.556611;0.309775;0.199587;0.124980;0.064121;0.015094;0.000205;
0.879089;0.555641;0.311696;0.201009;0.125075;0.063193;0.014040;0.000124;
0.892679;0.562214;0.312061;0.201523;0.124847;0.062809;0.013021;0.000072;
0.895726;0.561960;0.314753;0.202269;0.124590;0.062848;0.014036;0.000208;
0.882689;0.558750;0.309977;0.200007;0.123981;0.060531;0.009336;0.000013;
0.883952;0.560345;0.310186;0.201520;0.125479;0.061637;0.012373;0.000046;
0.880326;0.556087;0.313102;0.202887;0.124609;0.061370;0.011654;0.000088;
0.877581;0.559499;0.311419;0.200960;0.125049;0.061715;0.012018;0.000114;
0.876774;0.554368;0.308786;0.199316;0.124964;0.063086;0.014964;0.000361;
0.878802;0.557122;0.311410;0.202135;0.124665;0.064001;0.014730;0.000472;
0.882155;0.559414;0.314365;0.201758;0.126136;0.063444;0.014635;0.000326;
0.880443;0.560778;0.317327;0.200736;0.124333;0.061100;0.013545;0.000335;
0.889046;0.565215;0.309333;0.202425;0.125459;0.061318;0.010850;0.000010;
0.894219;0.559111;0.309766;0.201224;0.124157;0.061917;0.012826;0.000078;
0.893470;0.561351;0.311488;0.200348;0.126120;0.063040;0.013187;0.000130;
0.899456;0.568747;0.311823;0.203812;0.126250;0.062988;0.014648;0.000286;
0.887428;0.558193;0.309193;0.200931;0.124893;0.063460;0.015602;0.000264;
0.892816;0.555618;0.311367;0.200856;0.124395;0.063831;0.014674;0.000394;
0.892682;0.558301;0.310303;0.200003;0.124079;0.063477;0.013561;0.000348;
0.908926;0.560273;0.317422;0.200420;0.124655;0.063385;0.014648;0.000339;
0.879307;0.561774;0.313841;0.200638;0.125146;0.063457;0.013682;0.000332;
0.890400;0.562132;0.313646;0.204827;0.125231;0.060667;0.011185;0.000026;
0.888786;0.569150;0.322272;0.200179;0.123656;0.057376;0.005798;0.000003;
0.897803;0.565062;0.318711;0.204053;0.124756;0.058721;0.009798;0.000016;
0.891208;0.561989;0.313932;0.201758;0.123835;0.055778;0.006514;0.000000;
0.887751;0.559840;0.309714;0.199954;0.124170;0.061797;0.013018;0.000329;
0.890469;0.554932;0.310586;0.199521;0.124176;0.061416;0.014137;0.000189;
0.881989;0.559971;0.311930;0.201745;0.126025;0.062484;0.014072;0.000400;
0.886960;0.560804;0.312656;0.201455;0.126045;0.063034;0.014219;0.000501;
0.885638;0.562210;0.312734;0.204391;0.125397;0.061748;0.011969;0.000046;
0.895309;0.562842;0.316390;0.202780;0.124704;0.059111;0.010791;0.000146;
0.896279;0.570609;0.319313;0.203096;0.127012;0.061383;0.007435;0.000003;
0.865202;0.544935;0.302077;0.195485;0.118994;0.057998;0.010983;0.000026;
0.872702;0.547334;0.298838;0.195807;0.120482;0.057718;0.010908;0.000104;
0.872347;0.542526;0.302412;0.198047;0.119951;0.058936;0.011227;0.000042;
0.885973;0.555960;0.309697;0.201279;0.124463;0.061917;0.011689;0.000052;
0.885674;0.558451;0.310544;0.200247;0.122985;0.056243;0.005996;0.000003;
0.887780;0.560143;0.312272;0.203607;0.125632;0.061419;0.011927;0.000023;
0.881833;0.560397;0.311445;0.201383;0.124499;0.058620;0.009264;0.000013;
0.886618;0.561038;0.318451;0.203594;0.124626;0.060544;0.011761;0.000117;
0.888815;0.558685;0.320023;0.203525;0.127103;0.058486;0.010807;0.000101;
0.883734;0.560651;0.315260;0.200902;0.125192;0.051104;0.005072;0.000010;
0.888437;0.558161;0.310202;0.200241;0.126032;0.062409;0.014870;0.000361;
0.894020;0.568210;0.312051;0.198506;0.124144;0.064235;0.016100;0.000378;
0.885921;0.557210;0.311637;0.199961;0.124674;0.064069;0.016455;0.000485;
0.893828;0.560775;0.311755;0.201462;0.124180;0.064619;0.016032;0.000768;
0.902604;0.566540;0.311351;0.200937;0.124948;0.063496;0.015820;0.000439;
0.924928;0.578691;0.318734;0.203825;0.125306;0.064092;0.015335;0.000387;
0.913994;0.564196;0.312285;0.201048;0.124759;0.063428;0.015452;0.000602;
0.910700;0.572321;0.317064;0.202536;0.126937;0.064951;0.016641;0.000641;
0.863675;0.538643;0.299085;0.193675;0.120238;0.060937;0.014294;0.000332;
0.872448;0.540986;0.299792;0.193799;0.120215;0.061191;0.014206;0.000378;
0.878148;0.551478;0.309229;0.200960;0.125459;0.064450;0.016888;0.000762;
0.878532;0.552933;0.309997;0.200003;0.125137;0.065381;0.017126;0.000830;
0.869401;0.547907;0.309430;0.199502;0.124730;0.065124;0.017113;0.000745;
0.870306;0.549219;0.308773;0.199160;0.124453;0.064980;0.017318;0.000817;
0.867741;0.547979;0.307786;0.199030;0.124378;0.064990;0.017119;0.000729;
0.868971;0.549030;0.307871;0.198900;0.124421;0.064863;0.016885;0.000798;
0.869528;0.551530;0.308942;0.199375;0.124583;0.064303;0.016921;0.000768;
0.878900;0.552604;0.310967;0.200706;0.124697;0.064023;0.016387;0.000501;
0.870339;0.548281;0.309814;0.199414;0.124141;0.064447;0.016628;0.000700;
0.866764;0.548073;0.308568;0.199176;0.124440;0.064674;0.016895;0.000749;
0.867764;0.548311;0.308597;0.199336;0.124453;0.064658;0.016667;0.000742;
0.865687;0.549548;0.309515;0.199779;0.124173;0.064779;0.016706;0.000576;
0.863594;0.552266;0.309733;0.199811;0.124987;0.063730;0.014997;0.000387;
0.863359;0.549844;0.312871;0.200990;0.124600;0.062139;0.012663;0.000163;
0.866637;0.552048;0.314115;0.202236;0.125358;0.062562;0.013561;0.000036;
0.865902;0.557018;0.313451;0.200472;0.124876;0.061976;0.009733;0.000010;
0.868034;0.550072;0.309147;0.201081;0.125638;0.060488;0.012096;0.000081;
0.866676;0.554339;0.310202;0.199863;0.124456;0.059466;0.010980;0.000088;
0.879479;0.554329;0.310687;0.200423;0.124906;0.061048;0.011940;0.000127;
0.875244;0.561634;0.311898;0.201410;0.125407;0.061302;0.011217;0.000010;
0.880632;0.561787;0.312581;0.201781;0.124307;0.060954;0.011253;0.000026;
0.895745;0.568978;0.313757;0.200967;0.123783;0.060218;0.007904;0.000013;
0.902637;0.565557;0.314323;0.200758;0.123672;0.061833;0.012334;0.000029;
0.895674;0.563148;0.312184;0.200628;0.124665;0.061113;0.012054;0.000202;
0.897640;0.570007;0.314779;0.199997;0.125075;0.063301;0.014069;0.000020;
0.903252;0.568027;0.316292;0.202008;0.125381;0.062660;0.013838;0.000218;
0.887363;0.562725;0.312575;0.200492;0.125303;0.063451;0.013467;0.000182;
0.898115;0.568258;0.311833;0.201071;0.124131;0.061976;0.012923;0.000026;
0.901123;0.572184;0.326921;0.215042;0.127002;0.062650;0.011611;0.000033;
0.898070;0.562230;0.311995;0.199626;0.123949;0.060521;0.013008;0.000215;
0.862051;0.540339;0.304089;0.195749;0.120013;0.056719;0.010244;0.000075;
0.856800;0.543210;0.304909;0.196618;0.119775;0.056686;0.009945;0.000055;
0.899915;0.567412;0.313848;0.202305;0.124629;0.062721;0.013968;0.000199;
0.880433;0.558053;0.313724;0.202210;0.124372;0.062975;0.014225;0.000296;
0.890225;0.561198;0.314150;0.200628;0.124525;0.063551;0.013714;0.000622;
0.889092;0.565007;0.311536;0.200156;0.125609;0.063535;0.013864;0.000283;
0.888711;0.565804;0.315459;0.203008;0.125023;0.062900;0.014297;0.000257;
0.894378;0.564095;0.314398;0.201940;0.125055;0.063249;0.014378;0.000264;
0.892952;0.562536;0.313714;0.204310;0.124678;0.061950;0.011540;0.000085;
0.885700;0.569876;0.312393;0.202633;0.126979;0.063232;0.014456;0.000296;
0.887168;0.564626;0.313617;0.201982;0.125042;0.061517;0.011562;0.000072;
0.895280;0.564779;0.317799;0.205791;0.126888;0.062484;0.012575;0.000228;
0.887318;0.566673;0.316237;0.202985;0.126934;0.058721;0.006549;0.000000;
0.889707;0.560055;0.312285;0.200150;0.123743;0.047100;0.005811;0.000013;
0.890091;0.553031;0.318265;0.206650;0.130114;0.062425;0.014967;0.000687;
0.883649;0.559232;0.314648;0.200339;0.124339;0.064613;0.016585;0.000687;
0.858799;0.531683;0.300003;0.194886;0.119883;0.059723;0.014349;0.000384;
0.855827;0.536234;0.301475;0.193919;0.118949;0.060312;0.013659;0.000267;
