thr_100;thr_120;thr_140;thr_160;thr_180;thr_200;thr_220;thr_240;
0.845189;0.518584;0.300482;0.201497;0.126862;0.065690;0.016602;0.000609;
0.830954;0.519199;0.301250;0.201191;0.125348;0.064792;0.017835;0.001058;
0.829587;0.519134;0.301240;0.201380;0.126048;0.066784;0.017549;0.000996;
0.823945;0.515238;0.300778;0.202002;0.126803;0.066559;0.018229;0.000830;
0.817214;0.513457;0.300267;0.200954;0.127148;0.066735;0.018027;0.000729;
0.804782;0.509600;0.299020;0.200579;0.125980;0.066663;0.018405;0.001025;
0.815794;0.512448;0.300511;0.201725;0.127116;0.067253;0.019007;0.000999;
0.811058;0.511361;0.300716;0.202083;0.127728;0.067656;0.019391;0.001055;
0.814730;0.514014;0.300843;0.202318;0.127891;0.067920;0.019717;0.001120;
0.813783;0.513535;0.300879;0.202187;0.128057;0.067627;0.019932;0.001178;
0.813184;0.513568;0.300423;0.202119;0.127900;0.067868;0.019889;0.001152;
0.812035;0.513324;0.299945;0.201826;0.127751;0.067578;0.019339;0.001061;
0.811911;0.515065;0.299844;0.201628;0.127568;0.067656;0.019440;0.001061;
0.811481;0.515410;0.299870;0.201582;0.127546;0.067360;0.018639;0.001048;
0.811745;0.514147;0.300238;0.201634;0.127689;0.067103;0.018848;0.001042;
0.813239;0.514215;0.300788;0.201670;0.127507;0.067594;0.019277;0.001064;
0.813379;0.514925;0.300609;0.201790;0.127913;0.067562;0.019329;0.001094;
0.812630;0.513167;0.299932;0.202028;0.127939;0.068018;0.019694;0.001117;
0.812249;0.514033;0.300394;0.202314;0.127956;0.067956;0.019941;0.001068;
0.806426;0.510814;0.299294;0.201689;0.127389;0.067575;0.019528;0.001104;
0.813161;0.512995;0.300085;0.201966;0.127923;0.067881;0.019733;0.001123;
0.818135;0.516331;0.300742;0.202604;0.128027;0.067669;0.019368;0.001074;
0.819346;0.517253;0.301006;0.202435;0.127809;0.067910;0.019150;0.001042;
0.814069;0.514303;0.300143;0.201445;0.127295;0.067197;0.018929;0.000941;
0.807425;0.510521;0.300094;0.201204;0.127191;0.067021;0.018864;0.000993;
0.814372;0.512910;0.300348;0.201572;0.127474;0.067614;0.019284;0.000999;
0.813411;0.512594;0.299336;0.201826;0.127783;0.067542;0.019463;0.001081;
0.805667;0.507793;0.298652;0.201045;0.127480;0.067764;0.019561;0.001097;
0.805339;0.508353;0.299232;0.201234;0.127432;0.067607;0.019876;0.001120;
0.807240;0.510632;0.299580;0.201631;0.127712;0.067933;0.019964;0.001117;
0.807021;0.511214;0.299395;0.201598;0.127448;0.067907;0.019629;0.001087;
0.806357;0.509613;0.299229;0.201406;0.127373;0.067855;0.019775;0.001136;
0.811257;0.514535;0.300273;0.201530;0.127699;0.067926;0.019912;0.001123;
0.810745;0.514587;0.300238;0.201517;0.127500;0.067975;0.019876;0.001107;
0.812842;0.516025;0.299886;0.201468;0.127350;0.067598;0.019368;0.001094;
0.811891;0.515837;0.300215;0.201637;0.127360;0.067705;0.019154;0.001090;
0.813265;0.517376;0.300046;0.201279;0.127464;0.067357;0.018945;0.000993;
0.814102;0.517360;0.300745;0.200977;0.127464;0.067402;0.018997;0.000983;
0.812487;0.517246;0.300472;0.200918;0.127155;0.067295;0.018936;0.000999;
0.812357;0.516494;0.300462;0.201227;0.126810;0.067327;0.018695;0.000947;
0.814593;0.517969;0.301172;0.201790;0.127340;0.067396;0.018529;0.000941;
0.813467;0.517181;0.300807;0.201924;0.127334;0.067620;0.018486;0.000980;
0.813714;0.515488;0.300296;0.201361;0.127327;0.067500;0.019408;0.001090;
0.813066;0.515843;0.300088;0.201302;0.127217;0.067718;0.019701;0.001149;
0.812507;0.517054;0.300771;0.201445;0.127555;0.067803;0.019574;0.001081;
0.812617;0.516419;0.300117;0.201517;0.127770;0.067816;0.019508;0.001104;
0.811794;0.514668;0.300449;0.201159;0.127744;0.067480;0.019723;0.000843;
0.811357;0.514004;0.300016;0.201087;0.127461;0.067679;0.019209;0.001123;
0.818597;0.518633;0.301159;0.201455;0.128089;0.068079;0.019427;0.001074;
0.807373;0.512129;0.298691;0.200843;0.127165;0.067419;0.019349;0.000879;
0.814424;0.515645;0.300199;0.201784;0.127738;0.067861;0.018672;0.001045;
0.820869;0.518851;0.301745;0.202083;0.127923;0.067383;0.018916;0.000934;
0.813232;0.515625;0.300348;0.201540;0.127096;0.066416;0.017982;0.000830;
0.813311;0.515924;0.299938;0.201569;0.127669;0.067305;0.017907;0.000544;
0.813812;0.515088;0.300374;0.201559;0.127201;0.067080;0.019196;0.001104;
0.812480;0.514310;0.299997;0.200918;0.127347;0.067715;0.019189;0.000703;
0.817152;0.515267;0.300270;0.201364;0.127493;0.067757;0.019307;0.001022;
0.815176;0.516423;0.299811;0.200566;0.127214;0.067454;0.019206;0.001120;
0.822233;0.519258;0.300768;0.201374;0.127799;0.067718;0.018685;0.000641;
0.817367;0.516510;0.300163;0.201514;0.127129;0.066859;0.018665;0.001029;
0.818376;0.517467;0.300719;0.200999;0.127008;0.067340;0.018936;0.001042;
0.819476;0.516188;0.300664;0.201185;0.127201;0.067236;0.018532;0.001064;
0.820303;0.517350;0.299489;0.200465;0.127386;0.067542;0.019408;0.000807;
0.817327;0.514004;0.299616;0.200911;0.127350;0.067858;0.019714;0.001117;
0.819528;0.514766;0.299961;0.201071;0.127396;0.068060;0.019479;0.000960;
0.816449;0.513760;0.300225;0.201523;0.127773;0.067741;0.019759;0.001094;
0.813193;0.511504;0.299668;0.201283;0.127930;0.068158;0.019733;0.000999;
0.816735;0.512591;0.299717;0.201520;0.128158;0.068467;0.019984;0.001133;
0.812656;0.510316;0.298314;0.200990;0.127607;0.068249;0.019264;0.000690;
0.819759;0.515339;0.299801;0.201533;0.128376;0.068496;0.019814;0.001178;
0.819717;0.514811;0.299089;0.201549;0.128122;0.068561;0.019701;0.001123;
0.820602;0.513050;0.298424;0.201426;0.127777;0.068190;0.019593;0.001084;
0.821536;0.512100;0.297900;0.201292;0.127812;0.067969;0.019567;0.001094;
0.823887;0.508610;0.297363;0.201299;0.127829;0.067842;0.019512;0.001110;
0.823424;0.508174;0.297995;0.201178;0.127415;0.067816;0.019255;0.001022;
0.822474;0.506016;0.298105;0.201156;0.127738;0.067992;0.019609;0.001081;
0.812861;0.500765;0.296165;0.200501;0.127396;0.068031;0.019899;0.001133;
0.818431;0.503874;0.296497;0.201211;0.128180;0.068597;0.020374;0.001136;
0.819388;0.506514;0.296442;0.201624;0.128115;0.068516;0.020283;0.001126;
0.818945;0.508535;0.296989;0.201960;0.128402;0.068639;0.020257;0.001123;
0.819199;0.508102;0.297835;0.201709;0.128522;0.068704;0.020277;0.001178;
0.813737;0.504378;0.296380;0.201527;0.128483;0.068747;0.020286;0.001165;
0.820895;0.509053;0.297308;0.201943;0.128564;0.068913;0.020521;0.001243;
0.819645;0.508789;0.297646;0.201852;0.128574;0.068988;0.020420;0.001146;
0.818786;0.507197;0.298460;0.201901;0.128398;0.068545;0.020065;0.001169;
0.812490;0.503021;0.297376;0.201322;0.127487;0.068213;0.020078;0.001117;
0.819730;0.508304;0.299131;0.201611;0.128164;0.068669;0.020130;0.001162;
0.812926;0.504652;0.296882;0.200511;0.127594;0.068428;0.019694;0.001107;
0.821335;0.509622;0.296774;0.199906;0.127396;0.068278;0.020046;0.001120;
0.821764;0.510758;0.296549;0.199548;0.127581;0.068408;0.019980;0.001094;
0.823089;0.510755;0.296748;0.199707;0.127546;0.068324;0.019479;0.001077;
0.821751;0.509352;0.295729;0.199701;0.127425;0.067819;0.019870;0.001104;
0.823708;0.512109;0.295908;0.199756;0.127578;0.068258;0.019893;0.001055;
0.819733;0.511507;0.296364;0.199645;0.127311;0.068340;0.020137;0.001100;
0.823441;0.513298;0.296527;0.199863;0.127852;0.068467;0.020075;0.001117;
0.814899;0.507975;0.294329;0.199300;0.127148;0.067578;0.019398;0.001107;
0.816149;0.507790;0.295199;0.198949;0.126943;0.067887;0.019521;0.001012;
0.819196;0.509840;0.295921;0.198887;0.127451;0.067923;0.019652;0.001058;
0.818040;0.510928;0.295915;0.199307;0.127282;0.068408;0.020068;0.000954;
0.818968;0.512002;0.296006;0.199121;0.127269;0.067803;0.018727;0.001009;
0.816735;0.511774;0.294421;0.198792;0.126452;0.066934;0.018219;0.000872;
0.826523;0.518031;0.295098;0.199792;0.126693;0.065430;0.016022;0.000449;
0.822214;0.516139;0.295465;0.198617;0.124795;0.060905;0.013317;0.000195;
0.822907;0.516715;0.295124;0.197458;0.124499;0.061989;0.013158;0.000072;
0.825195;0.520133;0.295143;0.198486;0.125358;0.062952;0.013483;0.000283;
0.826836;0.521038;0.295850;0.198184;0.125036;0.063483;0.013070;0.000072;
0.827979;0.519883;0.296270;0.198818;0.124971;0.063298;0.012174;0.000023;
0.831592;0.517236;0.296012;0.199004;0.125820;0.065107;0.015713;0.000443;
0.839163;0.528255;0.297272;0.197422;0.124665;0.062611;0.011641;0.000062;
0.837845;0.529255;0.296611;0.198477;0.122819;0.060918;0.011289;0.000068;
0.838942;0.534180;0.298913;0.197835;0.121221;0.055202;0.006611;0.000020;
0.854531;0.531419;0.293421;0.190124;0.117383;0.055537;0.012005;0.000208;
0.854850;0.528057;0.296549;0.194964;0.103105;0.037799;0.004508;0.000000;
0.843773;0.520495;0.294824;0.195752;0.121058;0.059821;0.010492;0.000010;
0.852871;0.525547;0.295742;0.197031;0.123906;0.064613;0.016084;0.000719;
0.858962;0.524714;0.295804;0.197503;0.125202;0.066400;0.016582;0.000745;
0.849189;0.528418;0.297327;0.196283;0.124033;0.065850;0.016637;0.000309;
0.870505;0.540059;0.301318;0.198763;0.123372;0.063958;0.014821;0.000088;
0.863473;0.527389;0.296686;0.197145;0.123398;0.064870;0.017067;0.000850;
0.854880;0.528841;0.298060;0.196035;0.123984;0.066670;0.017943;0.000889;
0.847871;0.526279;0.296595;0.197220;0.125924;0.066947;0.018024;0.000755;
0.846696;0.526051;0.296781;0.197467;0.125934;0.066234;0.018717;0.001029;
0.839163;0.521836;0.295508;0.197734;0.125863;0.066546;0.018890;0.001029;
0.832520;0.518678;0.296006;0.198437;0.126074;0.067712;0.019704;0.001058;
0.827432;0.521289;0.296895;0.198320;0.126328;0.068112;0.019476;0.001169;
0.827907;0.520068;0.295807;0.198584;0.126107;0.067676;0.019385;0.001074;
0.825964;0.518451;0.295980;0.198232;0.126104;0.067158;0.019261;0.001038;
0.824541;0.519411;0.296794;0.198398;0.125840;0.067686;0.019320;0.001025;
0.823431;0.519821;0.296172;0.198079;0.125879;0.067178;0.018314;0.000654;
0.823210;0.517253;0.295605;0.198236;0.126058;0.067168;0.019098;0.000967;
0.821481;0.516582;0.295553;0.197803;0.126045;0.067627;0.019769;0.001126;
0.822790;0.516732;0.295856;0.198099;0.126475;0.067100;0.019095;0.000928;
0.822624;0.515404;0.294596;0.198154;0.125947;0.067503;0.019277;0.000960;
0.821055;0.516595;0.294811;0.198180;0.126439;0.067620;0.018831;0.000977;
0.823639;0.518844;0.295495;0.198102;0.126338;0.067555;0.019115;0.000999;
0.838431;0.522673;0.296022;0.197327;0.126641;0.067438;0.019056;0.000957;
0.826318;0.521921;0.295641;0.197588;0.125573;0.066536;0.018571;0.000719;
0.829229;0.522451;0.296478;0.197858;0.125628;0.066852;0.018369;0.000697;
0.826966;0.524365;0.296351;0.198509;0.125938;0.066839;0.018262;0.000716;
0.827135;0.524453;0.296471;0.197650;0.125013;0.065993;0.017422;0.000615;
0.826351;0.522640;0.296335;0.197744;0.125309;0.065911;0.017240;0.000557;
0.826289;0.520085;0.295716;0.197559;0.125609;0.066426;0.018245;0.000654;
0.819482;0.518275;0.294603;0.197220;0.124671;0.066455;0.018626;0.000863;
0.825739;0.521605;0.295352;0.197796;0.125446;0.066748;0.018385;0.000895;
0.826836;0.522617;0.295661;0.197718;0.125153;0.066191;0.017682;0.000671;
0.832054;0.528105;0.297949;0.198626;0.125589;0.065452;0.017477;0.000697;
0.825280;0.524043;0.296182;0.197370;0.124346;0.063639;0.014014;0.000104;
0.827301;0.527591;0.297116;0.196006;0.122461;0.062061;0.014476;0.000326;
0.824027;0.528060;0.296081;0.197376;0.122757;0.062744;0.014242;0.000290;
0.826891;0.523229;0.296527;0.197233;0.124746;0.064502;0.015332;0.000570;
0.827695;0.524697;0.296735;0.197324;0.124811;0.065173;0.015742;0.000436;
0.837751;0.526934;0.297223;0.197985;0.125173;0.065758;0.016911;0.000859;
0.837432;0.529479;0.297256;0.197731;0.125544;0.066051;0.017122;0.000589;
0.834753;0.524085;0.296976;0.197816;0.125260;0.064951;0.016240;0.000573;
0.837926;0.523949;0.298158;0.197035;0.124645;0.064059;0.015378;0.000195;
0.833610;0.527311;0.297578;0.197298;0.124919;0.066442;0.017546;0.000817;
0.839408;0.523792;0.295560;0.196891;0.124349;0.065482;0.016725;0.000785;
0.834378;0.525869;0.296130;0.196950;0.124948;0.066471;0.018255;0.000885;
0.838617;0.522923;0.295973;0.197604;0.124951;0.066354;0.017959;0.000570;
0.834362;0.523822;0.297376;0.198467;0.125384;0.066820;0.017809;0.000693;
0.820579;0.518379;0.291982;0.197467;0.125023;0.066911;0.018226;0.000817;
0.827402;0.525124;0.296563;0.198496;0.126592;0.066989;0.018076;0.000586;
0.821172;0.521442;0.295166;0.197884;0.125518;0.066582;0.017754;0.000651;
0.815726;0.517253;0.293232;0.197119;0.125114;0.065977;0.017770;0.000687;
0.827331;0.520039;0.295016;0.197793;0.125042;0.066605;0.018151;0.000876;
0.823070;0.519489;0.293337;0.197438;0.124463;0.065244;0.017181;0.000745;
0.820329;0.518649;0.294782;0.197028;0.124782;0.065023;0.016839;0.000658;
0.824749;0.524632;0.296732;0.198034;0.125521;0.065319;0.017962;0.000531;
0.825231;0.523366;0.296768;0.198477;0.124525;0.066331;0.017712;0.000605;
0.822790;0.521361;0.295459;0.197288;0.125430;0.067269;0.019167;0.000954;
0.822897;0.521146;0.297122;0.198408;0.125918;0.067031;0.018311;0.000853;
0.814980;0.516709;0.294593;0.196751;0.125085;0.066494;0.017539;0.000576;
0.810225;0.518389;0.293174;0.196673;0.125221;0.066068;0.017080;0.000583;
0.819437;0.520804;0.295114;0.197331;0.125358;0.065462;0.017188;0.000723;
0.826732;0.523656;0.295853;0.197275;0.124697;0.065368;0.017796;0.000846;
0.818822;0.521810;0.296556;0.197337;0.124281;0.064779;0.015915;0.000882;
0.821090;0.523158;0.297399;0.197214;0.124372;0.064548;0.016260;0.000456;
0.811989;0.516800;0.295814;0.197054;0.123545;0.062865;0.013434;0.000212;
0.816891;0.520404;0.295843;0.197077;0.123662;0.064694;0.016175;0.000521;
0.814170;0.519137;0.295433;0.196872;0.122952;0.063818;0.015742;0.000452;
0.813314;0.515905;0.295765;0.196764;0.123102;0.065189;0.016849;0.000394;
0.810267;0.515081;0.296471;0.197227;0.123477;0.064785;0.016217;0.000433;
0.812367;0.513538;0.294235;0.196367;0.124603;0.065120;0.016146;0.000648;
0.810934;0.513656;0.293636;0.196357;0.124557;0.063757;0.015492;0.000247;
0.813200;0.515641;0.292650;0.195342;0.121305;0.061999;0.014854;0.000316;
0.816315;0.510592;0.293031;0.196305;0.124076;0.064316;0.016585;0.000827;
0.816761;0.512803;0.292868;0.195160;0.123372;0.064613;0.014984;0.000153;
0.821715;0.518281;0.293678;0.196810;0.124225;0.062790;0.014160;0.000316;
0.823519;0.515387;0.293285;0.196589;0.124632;0.065358;0.016553;0.000843;
0.817028;0.516699;0.293659;0.196491;0.124883;0.064766;0.016702;0.000866;
0.820827;0.516234;0.295374;0.196221;0.123242;0.064375;0.015990;0.000745;
0.820928;0.518467;0.295605;0.198125;0.125443;0.066572;0.017913;0.000853;
0.817106;0.515570;0.295716;0.197240;0.125094;0.066273;0.018490;0.000788;
0.819284;0.513210;0.294121;0.197389;0.125195;0.066839;0.018844;0.000895;
0.817562;0.515195;0.294518;0.197259;0.124434;0.065664;0.017607;0.000833;
0.813737;0.516146;0.293242;0.196637;0.124567;0.065355;0.017044;0.000560;
0.811468;0.515781;0.293109;0.195439;0.124186;0.064258;0.016641;0.000527;
0.815980;0.517158;0.293145;0.196393;0.123620;0.064629;0.016706;0.000514;
0.820534;0.518304;0.295850;0.196943;0.123281;0.063649;0.014466;0.000150;
0.811875;0.515160;0.295094;0.197594;0.124411;0.064411;0.015215;0.000286;
0.808512;0.514189;0.295208;0.197721;0.124391;0.065007;0.016243;0.000635;
0.813864;0.513340;0.294779;0.197894;0.123809;0.064655;0.018063;0.000820;
0.812594;0.516667;0.295326;0.197516;0.123600;0.065951;0.016807;0.000749;
0.810059;0.518112;0.295384;0.197122;0.122829;0.064834;0.017021;0.000830;
0.812718;0.515029;0.293499;0.196299;0.123773;0.063411;0.014456;0.000199;
0.809600;0.513945;0.293154;0.195075;0.122594;0.063112;0.014707;0.000309;
0.810146;0.513382;0.292741;0.195433;0.121989;0.063092;0.014876;0.000156;
0.811263;0.514958;0.293444;0.195609;0.119639;0.058968;0.012122;0.000062;
0.818805;0.515459;0.291927;0.194336;0.122269;0.063363;0.015726;0.000286;
0.820703;0.512832;0.290807;0.195381;0.123330;0.061589;0.015397;0.000400;
0.818066;0.512601;0.291257;0.195501;0.123483;0.062998;0.015999;0.000635;
0.821380;0.515049;0.291227;0.195638;0.122959;0.064495;0.015312;0.000462;
0.819486;0.512793;0.291999;0.196357;0.124684;0.064629;0.014678;0.000358;
0.823581;0.514993;0.294242;0.196211;0.123307;0.065417;0.016937;0.000534;
0.822832;0.514326;0.292370;0.196240;0.124505;0.065768;0.016696;0.000690;
0.829922;0.518923;0.292363;0.196898;0.124089;0.064818;0.017311;0.000557;
0.838949;0.520264;0.290684;0.195439;0.122910;0.064206;0.015342;0.000150;
0.827992;0.517549;0.292168;0.197240;0.124606;0.064600;0.016055;0.000293;
0.832783;0.516810;0.292952;0.197298;0.124723;0.065020;0.016820;0.000866;
0.834404;0.519255;0.292878;0.196823;0.124951;0.065524;0.016732;0.000885;
0.829531;0.515938;0.292588;0.197305;0.124990;0.066660;0.018138;0.000700;
0.827630;0.517314;0.293525;0.197822;0.125566;0.066862;0.018421;0.000990;
0.820472;0.516732;0.292812;0.198073;0.126156;0.067686;0.018496;0.000951;
0.820075;0.518835;0.294004;0.198672;0.125371;0.067565;0.019388;0.001006;
0.827773;0.526569;0.298125;0.198743;0.124541;0.065179;0.016556;0.000309;
0.826973;0.526227;0.298288;0.198535;0.125329;0.063451;0.014460;0.000137;
0.822998;0.520371;0.298245;0.198457;0.124785;0.064440;0.016803;0.000723;
0.817620;0.519857;0.298008;0.198522;0.125726;0.066729;0.016947;0.000342;
0.813643;0.515472;0.295033;0.197432;0.125615;0.067077;0.017979;0.000749;
0.815960;0.516172;0.295547;0.197601;0.125700;0.066149;0.017533;0.000915;
0.818831;0.521351;0.296530;0.197279;0.126185;0.067227;0.017936;0.000889;
0.815924;0.519342;0.296387;0.197298;0.125947;0.066742;0.018590;0.000752;
0.821452;0.518184;0.295710;0.197972;0.125693;0.067588;0.019577;0.000908;
0.824326;0.518678;0.295039;0.197861;0.126973;0.067454;0.017995;0.000684;
0.817868;0.514303;0.295420;0.197904;0.126064;0.067816;0.019378;0.001035;
0.817230;0.514079;0.292842;0.197930;0.126289;0.067510;0.019538;0.001035;
0.817660;0.513958;0.294453;0.197695;0.125915;0.067884;0.018516;0.000508;
0.821709;0.515911;0.294785;0.198473;0.126683;0.068294;0.019671;0.001087;
0.813896;0.513893;0.293037;0.197809;0.126087;0.067741;0.019499;0.000986;
0.813506;0.510924;0.292197;0.197699;0.126165;0.067728;0.019242;0.000960;
0.815273;0.512552;0.293721;0.197630;0.126289;0.067913;0.019404;0.001029;
0.815176;0.511579;0.292536;0.197585;0.125938;0.068112;0.019661;0.001068;
0.814372;0.512233;0.293135;0.197611;0.126058;0.067969;0.019570;0.001022;
0.815273;0.512819;0.293385;0.197686;0.126201;0.067751;0.019749;0.001139;
0.817611;0.514658;0.293493;0.198174;0.126201;0.068099;0.019652;0.001022;
0.816289;0.515049;0.292799;0.197562;0.125967;0.067350;0.019385;0.000990;
0.815290;0.517549;0.294209;0.197666;0.125537;0.067106;0.018844;0.000957;
0.815840;0.518226;0.295531;0.197552;0.125801;0.067184;0.018805;0.000924;
0.815827;0.518402;0.296309;0.197614;0.125986;0.067383;0.018812;0.000866;
0.812100;0.516790;0.296090;0.197923;0.125726;0.066930;0.018590;0.000931;
