thr_10;thr_30;thr_50;thr_70;thr_90;thr_110;thr_130;thr_150;thr_170;thr_190;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.007195;0.004661;0.002156;0.000620;0.000031;0.000000;0.000000;0.000000;0.000000;0.000000;
0.040858;0.029266;0.021099;0.013542;0.007729;0.004253;0.002288;0.001234;0.000749;0.000336;
0.062044;0.046749;0.036389;0.025038;0.015271;0.010662;0.008238;0.007104;0.006089;0.004664;
0.055170;0.040473;0.030807;0.026396;0.023190;0.020525;0.018418;0.015948;0.013083;0.009842;
0.037858;0.030602;0.027102;0.024100;0.021024;0.018917;0.016851;0.014674;0.011284;0.006552;
0.015104;0.010750;0.007816;0.005868;0.004464;0.002901;0.001613;0.000825;0.000257;0.000012;
0.020423;0.015536;0.011484;0.006656;0.003970;0.002527;0.001341;0.000495;0.000058;0.000000;
0.039169;0.028539;0.018572;0.011657;0.007630;0.005012;0.003088;0.001682;0.000808;0.000333;
0.035345;0.024667;0.016139;0.009812;0.006299;0.004197;0.002056;0.000905;0.000106;0.000000;
0.028850;0.022928;0.018491;0.012832;0.007505;0.003868;0.001386;0.000349;0.000000;0.000000;
0.017192;0.013239;0.010176;0.006838;0.004193;0.001917;0.000279;0.000028;0.000000;0.000000;
0.008472;0.006283;0.004654;0.003250;0.001901;0.001049;0.000748;0.000516;0.000222;0.000000;
0.007372;0.005760;0.004513;0.003278;0.002088;0.001042;0.000723;0.000417;0.000004;0.000000;
0.008817;0.005200;0.002773;0.000994;0.000056;0.000000;0.000000;0.000000;0.000000;0.000000;
0.003135;0.001624;0.000662;0.000205;0.000072;0.000008;0.000000;0.000000;0.000000;0.000000;
0.001565;0.000747;0.000299;0.000028;0.000001;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000088;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000076;0.000061;0.000038;0.000030;0.000030;0.000026;0.000015;0.000015;0.000001;0.000000;
0.000001;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.001863;0.001375;0.001192;0.000987;0.000841;0.000736;0.000660;0.000581;0.000458;0.000088;
0.000052;0.000007;0.000002;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000038;0.000001;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000091;0.000004;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000062;0.000002;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000028;0.000001;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000130;0.000002;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000007;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000035;0.000035;0.000016;0.000015;0.000015;0.000015;0.000010;0.000010;0.000001;0.000000;
0.000004;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000002;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000008;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000156;0.000151;0.000098;0.000092;0.000092;0.000087;0.000077;0.000077;0.000020;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000169;0.000002;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000001;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000004;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
