thr_10;thr_30;thr_50;thr_70;thr_90;thr_110;thr_130;thr_150;thr_170;thr_190;
0.999709;0.981032;0.864584;0.785218;0.610417;0.234478;0.092646;0.026168;0.004223;0.003189;
0.999255;0.970231;0.859160;0.784782;0.608014;0.246560;0.108671;0.040355;0.015519;0.010319;
0.999978;0.987330;0.880704;0.800179;0.610307;0.229047;0.096591;0.034574;0.012100;0.005553;
0.999992;0.992590;0.885027;0.795329;0.629941;0.233657;0.082397;0.021035;0.003601;0.003194;
0.999873;0.983166;0.882593;0.795763;0.637771;0.248115;0.096991;0.029440;0.005781;0.003330;
0.999953;0.990060;0.898887;0.804018;0.640264;0.238158;0.096997;0.033526;0.006777;0.004650;
0.999987;0.991022;0.901323;0.806366;0.669888;0.289719;0.126089;0.049380;0.015204;0.007683;
0.999762;0.977489;0.883627;0.789350;0.650281;0.256395;0.105880;0.034127;0.003975;0.003205;
0.999021;0.970270;0.891285;0.828066;0.699794;0.338741;0.181941;0.095519;0.041035;0.016896;
0.998747;0.968309;0.888071;0.815764;0.675406;0.340501;0.174708;0.079897;0.033394;0.012168;
0.999798;0.974346;0.884056;0.809398;0.649223;0.300940;0.152695;0.072906;0.037143;0.018049;
0.999988;0.987566;0.870722;0.784170;0.644252;0.294778;0.124584;0.043349;0.009092;0.004766;
0.999970;0.988327;0.881345;0.788526;0.647764;0.265114;0.111965;0.039657;0.007338;0.003956;
0.999683;0.976288;0.875405;0.802490;0.684470;0.328826;0.159523;0.070086;0.027167;0.008238;
0.999979;0.993421;0.899378;0.812044;0.667958;0.300477;0.146906;0.065842;0.022619;0.007356;
0.999883;0.974987;0.867855;0.784231;0.633464;0.249460;0.098419;0.030405;0.004871;0.003262;
0.999982;0.992233;0.892400;0.811474;0.671506;0.285818;0.130654;0.050591;0.014906;0.007648;
0.999605;0.986788;0.907615;0.835224;0.696461;0.342343;0.185961;0.100799;0.047412;0.024286;
0.998646;0.965095;0.882965;0.804747;0.656276;0.291260;0.137957;0.057180;0.014500;0.006207;
0.999615;0.976933;0.880516;0.799546;0.665289;0.290474;0.126329;0.052088;0.021044;0.013410;
0.999903;0.990645;0.924578;0.844460;0.681592;0.288904;0.135005;0.060792;0.021919;0.013988;
0.999255;0.973622;0.885414;0.815218;0.682768;0.330748;0.175113;0.097684;0.054540;0.028269;
0.999482;0.970240;0.893728;0.830469;0.667170;0.310193;0.147929;0.060369;0.020917;0.007585;
0.997597;0.962134;0.867888;0.790472;0.616891;0.275243;0.124518;0.043638;0.010811;0.004513;
0.996246;0.971207;0.883964;0.804018;0.631689;0.253095;0.108178;0.038849;0.008803;0.003242;
0.999869;0.978689;0.900709;0.805945;0.640421;0.248573;0.097528;0.030702;0.010038;0.003229;
0.998401;0.978496;0.892245;0.809048;0.652027;0.256210;0.112798;0.044104;0.014419;0.004479;
0.998611;0.975283;0.874784;0.786851;0.630021;0.266033;0.124071;0.053512;0.020618;0.007679;
0.999938;0.985074;0.899398;0.794723;0.632893;0.246890;0.105489;0.044731;0.020843;0.009639;
0.991982;0.943480;0.874473;0.785358;0.622276;0.239707;0.095368;0.031763;0.013262;0.006633;
0.999997;0.995729;0.896022;0.798188;0.640126;0.238855;0.097386;0.044568;0.024392;0.015890;
0.999295;0.961198;0.882480;0.811182;0.668959;0.328829;0.170986;0.091580;0.052312;0.025846;
0.983885;0.930011;0.856075;0.783442;0.641773;0.326495;0.156640;0.067648;0.035438;0.019664;
0.998708;0.971609;0.862832;0.796784;0.650150;0.312582;0.148153;0.069423;0.032313;0.011433;
0.997461;0.931003;0.855229;0.781966;0.640046;0.291831;0.122895;0.049603;0.023998;0.011229;
0.999760;0.980269;0.899733;0.820467;0.680628;0.309080;0.137718;0.068929;0.038141;0.020567;
0.999170;0.963503;0.871074;0.792086;0.601045;0.266753;0.095145;0.034441;0.013251;0.003841;
0.999805;0.977202;0.866008;0.795739;0.648774;0.311465;0.125671;0.048776;0.015417;0.003668;
0.999987;0.984811;0.879434;0.796596;0.640587;0.294931;0.109043;0.036707;0.011472;0.003530;
0.999735;0.984087;0.901808;0.809956;0.663034;0.301571;0.115683;0.044431;0.017863;0.005836;
0.999982;0.989281;0.897661;0.798130;0.655761;0.291543;0.105532;0.036109;0.008792;0.003408;
0.999993;0.992334;0.885178;0.797805;0.654962;0.312090;0.123190;0.050356;0.022652;0.010703;
0.997754;0.976494;0.883881;0.800998;0.654803;0.295559;0.107121;0.036362;0.010941;0.003716;
0.999945;0.990336;0.890009;0.808646;0.685625;0.356323;0.153811;0.064453;0.022442;0.006991;
0.999572;0.977637;0.892542;0.805795;0.678668;0.346850;0.148787;0.061993;0.021696;0.006633;
0.997166;0.947172;0.860875;0.778969;0.654785;0.328688;0.140392;0.062888;0.027066;0.015524;
0.995515;0.973595;0.897954;0.819792;0.683873;0.350357;0.159396;0.082738;0.048302;0.027587;
0.999907;0.976889;0.897446;0.825400;0.689128;0.372807;0.167282;0.069616;0.027574;0.012682;
0.999824;0.971097;0.869276;0.785756;0.654701;0.319505;0.116018;0.038546;0.011999;0.006090;
0.994676;0.953994;0.835647;0.757995;0.616502;0.292861;0.108380;0.038113;0.010513;0.004304;
0.999755;0.979887;0.893037;0.809141;0.673707;0.338791;0.128652;0.048733;0.019990;0.006953;
0.999852;0.986568;0.897948;0.810063;0.685557;0.370089;0.153605;0.059161;0.020843;0.007849;
0.999322;0.980681;0.883683;0.808885;0.703472;0.397013;0.178134;0.083289;0.031276;0.010048;
0.999749;0.969716;0.858531;0.791133;0.683484;0.389781;0.164334;0.059414;0.017693;0.007866;
0.999998;0.990285;0.868532;0.776165;0.672477;0.367605;0.136513;0.047233;0.013908;0.006877;
0.992869;0.950237;0.857261;0.784964;0.671781;0.364909;0.135434;0.049743;0.016816;0.007780;
0.999681;0.979708;0.881544;0.791595;0.685162;0.392183;0.161863;0.058582;0.017299;0.008400;
0.999345;0.970914;0.880215;0.815744;0.701975;0.409226;0.181922;0.073219;0.022448;0.011102;
1.000000;0.995363;0.881585;0.796239;0.696670;0.424383;0.187717;0.082907;0.035076;0.019095;
0.999989;0.990901;0.881334;0.805592;0.710308;0.464909;0.225603;0.111457;0.052573;0.027875;
0.997536;0.948814;0.882120;0.809861;0.722831;0.498789;0.273102;0.139275;0.072279;0.038588;
0.981278;0.962487;0.898243;0.831086;0.707166;0.457168;0.215949;0.094470;0.040078;0.019681;
0.999188;0.981230;0.907487;0.824060;0.722051;0.487779;0.263794;0.149178;0.085162;0.056627;
0.999986;0.985683;0.881404;0.792150;0.685724;0.459657;0.221873;0.104996;0.046630;0.027000;
0.998013;0.970993;0.898767;0.816248;0.721515;0.505600;0.269959;0.152105;0.088136;0.052911;
0.998215;0.952529;0.856518;0.776090;0.681120;0.476316;0.249615;0.131253;0.069861;0.042566;
0.998366;0.973772;0.868851;0.785561;0.707691;0.525611;0.303575;0.169002;0.093988;0.056757;
0.982143;0.942079;0.852291;0.773859;0.692053;0.511953;0.287115;0.165914;0.104623;0.072922;
0.999187;0.975033;0.883023;0.790905;0.694176;0.518810;0.301697;0.174319;0.111068;0.078780;
0.999978;0.987933;0.905370;0.811545;0.720011;0.548238;0.333309;0.196823;0.130814;0.092419;
0.999989;0.989788;0.896136;0.795510;0.720624;0.566462;0.349295;0.216840;0.151965;0.112297;
0.986149;0.956303;0.868003;0.795047;0.725633;0.555001;0.355884;0.234059;0.171763;0.132744;
0.998650;0.956392;0.851868;0.778116;0.697542;0.545916;0.356735;0.252027;0.197750;0.153436;
0.999922;0.980294;0.870819;0.775306;0.686024;0.497142;0.314911;0.217836;0.170318;0.130946;
1.000000;0.996174;0.896972;0.807939;0.718727;0.534339;0.364719;0.267220;0.204068;0.151274;
0.999213;0.970919;0.882778;0.790119;0.683928;0.471155;0.320750;0.247709;0.195129;0.146304;
0.999991;0.984217;0.877504;0.774772;0.654793;0.454539;0.332766;0.260914;0.200939;0.151012;
1.000000;0.992609;0.891414;0.778607;0.645116;0.403000;0.276357;0.210587;0.153114;0.109182;
1.000000;0.995845;0.877901;0.777632;0.608532;0.394946;0.278826;0.213901;0.164857;0.124894;
0.986557;0.911021;0.760354;0.609634;0.419580;0.250123;0.170303;0.124224;0.093046;0.070988;
0.996528;0.946618;0.785098;0.582681;0.355608;0.214836;0.138849;0.096994;0.069958;0.052288;
0.985758;0.894982;0.706132;0.499527;0.238777;0.106865;0.074206;0.054597;0.041794;0.032275;
0.997594;0.903438;0.724236;0.457348;0.180620;0.105834;0.087113;0.072191;0.058403;0.043324;
0.991084;0.897347;0.734219;0.465123;0.140397;0.034913;0.017095;0.015293;0.014507;0.013604;
0.994614;0.901033;0.761574;0.521290;0.155037;0.033035;0.006540;0.003444;0.003408;0.003238;
0.991418;0.928169;0.814204;0.638339;0.259648;0.084544;0.017355;0.005948;0.003825;0.003127;
0.975654;0.924487;0.833094;0.657534;0.233289;0.077176;0.018332;0.009690;0.006606;0.004845;
0.998309;0.945155;0.855487;0.739275;0.316408;0.097425;0.025318;0.011659;0.007255;0.005224;
0.989558;0.941580;0.853750;0.754825;0.348702;0.104490;0.024236;0.009896;0.006383;0.004654;
0.998942;0.965938;0.871783;0.777283;0.413204;0.149869;0.046098;0.010844;0.003956;0.003200;
0.990455;0.943617;0.863309;0.763138;0.393628;0.132544;0.030572;0.003666;0.003299;0.003196;
0.999658;0.958806;0.867777;0.776388;0.439197;0.147056;0.047007;0.011400;0.003671;0.003207;
0.981737;0.930622;0.851586;0.764538;0.465614;0.174725;0.061323;0.027456;0.015621;0.008788;
0.997205;0.972069;0.906172;0.825700;0.569578;0.289774;0.132337;0.057283;0.020762;0.007631;
0.955584;0.908673;0.854537;0.788555;0.476268;0.243509;0.120229;0.054488;0.025458;0.012400;
0.978704;0.922050;0.850508;0.771743;0.448096;0.170213;0.053173;0.006654;0.003271;0.003132;
0.998700;0.959022;0.900286;0.827206;0.555115;0.255590;0.105055;0.046566;0.028673;0.012510;
0.994653;0.924147;0.840894;0.753475;0.482371;0.199650;0.071500;0.008961;0.003839;0.003161;
0.980565;0.938077;0.857474;0.770340;0.454898;0.180903;0.071379;0.016518;0.007818;0.003911;
0.976189;0.955336;0.892152;0.805818;0.525132;0.259784;0.140521;0.074831;0.048649;0.024378;
0.999980;0.986630;0.889262;0.804419;0.517450;0.225671;0.111442;0.053549;0.033028;0.024249;
0.984578;0.934391;0.866068;0.781521;0.505681;0.243567;0.131513;0.063859;0.031024;0.010908;
0.968771;0.925567;0.875934;0.775744;0.499763;0.257395;0.134664;0.065894;0.028036;0.009863;
0.999690;0.959187;0.875450;0.789833;0.524238;0.266581;0.130186;0.061085;0.031776;0.015137;
0.997182;0.958576;0.901963;0.808865;0.513537;0.233739;0.105967;0.047920;0.028950;0.017493;
0.998457;0.928211;0.843484;0.763607;0.469233;0.211019;0.095443;0.024201;0.008734;0.003964;
0.999472;0.971312;0.873962;0.778659;0.492526;0.200388;0.081497;0.018763;0.006212;0.003126;
0.999932;0.982490;0.868394;0.781423;0.490193;0.192650;0.075104;0.020043;0.010150;0.004559;
0.999869;0.974884;0.872326;0.794696;0.558663;0.272296;0.133916;0.055926;0.022791;0.007219;
0.999863;0.972815;0.884601;0.795939;0.542179;0.222490;0.091474;0.026209;0.009948;0.005412;
0.999776;0.968494;0.852025;0.762334;0.531778;0.206252;0.082579;0.022013;0.008171;0.003699;
0.999872;0.976006;0.863071;0.759172;0.493702;0.164162;0.053728;0.008428;0.003243;0.003153;
0.999846;0.971678;0.867732;0.776289;0.511475;0.186195;0.066789;0.011695;0.003959;0.003166;
0.999476;0.967918;0.864296;0.779447;0.558129;0.213934;0.086464;0.022511;0.004465;0.003177;
0.999908;0.992313;0.905015;0.801374;0.554937;0.194741;0.074384;0.022083;0.008084;0.003491;
0.999729;0.968586;0.875221;0.784736;0.564224;0.219296;0.094349;0.031376;0.013152;0.006727;
0.998778;0.974383;0.898981;0.811268;0.580209;0.247521;0.113368;0.047104;0.019816;0.008183;
0.999524;0.961962;0.862028;0.760590;0.557343;0.222154;0.094271;0.025564;0.005373;0.003395;
0.999979;0.984158;0.874329;0.781751;0.557808;0.209302;0.084947;0.025463;0.009487;0.005900;
0.999299;0.959995;0.891756;0.800230;0.573647;0.230693;0.096322;0.027228;0.009391;0.006807;
0.999260;0.963159;0.857286;0.783914;0.596698;0.287103;0.153721;0.069707;0.038217;0.022986;
0.999975;0.981656;0.884855;0.800659;0.570246;0.246973;0.120677;0.054423;0.024163;0.008504;
0.999543;0.983602;0.908349;0.828644;0.600068;0.283675;0.155238;0.075117;0.029567;0.009860;
0.998409;0.972080;0.886532;0.790638;0.560191;0.231306;0.104162;0.036207;0.013549;0.006707;
0.999915;0.981733;0.877792;0.797088;0.562450;0.211645;0.078730;0.015333;0.003882;0.003240;
0.990334;0.962020;0.891590;0.801815;0.565875;0.243652;0.122824;0.055430;0.029031;0.014720;
0.995705;0.956107;0.865960;0.777699;0.560859;0.246369;0.110034;0.040280;0.013875;0.004629;
0.996245;0.944942;0.845999;0.748940;0.532660;0.239916;0.126543;0.069855;0.043901;0.030807;
0.999676;0.978658;0.890785;0.817340;0.590429;0.270996;0.114957;0.037278;0.009399;0.003212;
0.999984;0.983472;0.862127;0.775346;0.562311;0.240920;0.100808;0.025450;0.006937;0.004102;
0.999979;0.982350;0.880794;0.803129;0.569172;0.219872;0.089792;0.025793;0.004756;0.003166;
0.999944;0.990765;0.919652;0.850149;0.613865;0.276721;0.135292;0.052513;0.020367;0.006735;
0.999698;0.980624;0.899408;0.796440;0.550181;0.260756;0.130040;0.050834;0.018627;0.006962;
0.998734;0.955501;0.886215;0.798762;0.560293;0.228677;0.098100;0.026758;0.006330;0.003159;
0.995456;0.936172;0.848966;0.768057;0.570536;0.265368;0.124066;0.047584;0.013154;0.003547;
0.999987;0.977824;0.867809;0.779197;0.543116;0.208931;0.081954;0.019416;0.003564;0.003174;
0.999758;0.973529;0.880275;0.792469;0.563031;0.208637;0.077230;0.020335;0.005209;0.003432;
0.999984;0.987943;0.882887;0.790158;0.573798;0.216570;0.084440;0.025649;0.006284;0.003334;
0.999682;0.973815;0.890511;0.802906;0.592082;0.236258;0.103375;0.040970;0.014647;0.006649;
0.996578;0.944793;0.874447;0.806635;0.595243;0.261157;0.114207;0.043383;0.014889;0.005554;
0.999434;0.957391;0.871500;0.803720;0.628758;0.320767;0.152798;0.057720;0.020511;0.011172;
0.995380;0.931587;0.869086;0.791274;0.599104;0.292622;0.140123;0.057356;0.023662;0.011529;
0.999236;0.966629;0.880335;0.801179;0.609052;0.282135;0.143686;0.079661;0.052882;0.044521;
0.998944;0.960206;0.887142;0.808700;0.601263;0.264884;0.119150;0.045340;0.012093;0.004143;
0.999062;0.959016;0.875443;0.795403;0.608902;0.277445;0.122046;0.040960;0.009941;0.004465;
0.999175;0.981517;0.875497;0.801038;0.603059;0.258280;0.108765;0.037564;0.013245;0.007692;
0.983100;0.939529;0.877158;0.796533;0.566653;0.231877;0.084459;0.027663;0.012931;0.008133;
0.999704;0.968628;0.877011;0.778567;0.576229;0.231918;0.090643;0.034859;0.011467;0.006267;
0.999891;0.976727;0.878937;0.799763;0.608198;0.267448;0.118929;0.052872;0.023778;0.009923;
0.999984;0.985537;0.885034;0.791344;0.588309;0.237314;0.092661;0.029745;0.005681;0.003242;
0.999355;0.974370;0.873876;0.783716;0.585502;0.226420;0.088956;0.026727;0.005465;0.004134;
0.982445;0.950677;0.870988;0.787270;0.592312;0.241289;0.098108;0.028242;0.003944;0.003250;
0.998763;0.969690;0.896791;0.822374;0.631534;0.277900;0.119669;0.041673;0.014169;0.006225;
0.999696;0.966398;0.900967;0.809382;0.617241;0.254964;0.110815;0.040911;0.011479;0.005915;
0.992398;0.961546;0.886771;0.800515;0.571957;0.241086;0.103748;0.042482;0.014527;0.004391;
0.990052;0.953568;0.833405;0.763507;0.574759;0.255138;0.118687;0.050035;0.020906;0.014221;
0.999995;0.994628;0.901495;0.814319;0.639951;0.302271;0.161112;0.093024;0.066528;0.058311;
0.999903;0.978136;0.879382;0.771793;0.575818;0.223139;0.086732;0.024309;0.004477;0.003535;
0.999316;0.974105;0.877523;0.781794;0.580398;0.231962;0.098403;0.027236;0.004952;0.003551;
0.998676;0.950756;0.867044;0.799562;0.622859;0.292123;0.150284;0.078662;0.044676;0.028602;
0.999979;0.976866;0.876132;0.787622;0.572063;0.214748;0.081462;0.024621;0.004402;0.003292;
0.999946;0.981685;0.875737;0.787983;0.587581;0.238111;0.100822;0.038122;0.009265;0.004119;
0.999831;0.973634;0.858568;0.775727;0.576015;0.230208;0.092304;0.033118;0.010335;0.005437;
0.986934;0.958714;0.858283;0.781323;0.584607;0.238145;0.099270;0.038413;0.018481;0.011374;
0.999929;0.989920;0.896712;0.801419;0.600939;0.234523;0.091964;0.029540;0.006989;0.003249;
0.999705;0.977530;0.876948;0.775783;0.578128;0.208054;0.072856;0.019479;0.003263;0.003146;
0.999999;0.994926;0.888484;0.796139;0.622795;0.262986;0.121755;0.045553;0.012858;0.004874;
0.999995;0.988604;0.874575;0.779661;0.627195;0.270318;0.108147;0.032892;0.005426;0.003147;
0.999546;0.980921;0.874861;0.794339;0.636387;0.285135;0.121366;0.043039;0.014735;0.005031;
0.999173;0.976935;0.897884;0.818184;0.648396;0.289324;0.138014;0.058442;0.022305;0.011795;
0.999913;0.980030;0.898445;0.792501;0.602079;0.238905;0.090980;0.029240;0.005022;0.003180;
0.999891;0.960778;0.880465;0.802728;0.648927;0.296891;0.136672;0.055449;0.018541;0.010621;
0.998165;0.965170;0.878975;0.791795;0.627675;0.263961;0.107880;0.044983;0.012653;0.005183;
0.997438;0.945852;0.887424;0.811415;0.653701;0.304142;0.147990;0.084912;0.050773;0.035595;
0.999907;0.981470;0.903569;0.826518;0.650673;0.266750;0.097867;0.028538;0.004383;0.003390;
0.999362;0.962817;0.876216;0.786394;0.644468;0.312069;0.134008;0.052396;0.013262;0.004479;
0.999639;0.979367;0.902197;0.810508;0.644194;0.280309;0.111408;0.045873;0.011870;0.004771;
0.999358;0.976586;0.873241;0.780217;0.623763;0.262867;0.107393;0.038222;0.007448;0.003354;
0.999830;0.972495;0.866127;0.775964;0.617744;0.251951;0.096632;0.028460;0.003234;0.003132;
0.997994;0.963478;0.866324;0.786604;0.643331;0.287528;0.124576;0.056844;0.023655;0.014666;
0.993907;0.940599;0.847743;0.779863;0.625422;0.291178;0.138111;0.063296;0.021824;0.009185;
0.998893;0.952209;0.866769;0.793598;0.647872;0.303519;0.144997;0.058704;0.019331;0.008532;
0.999773;0.974221;0.874786;0.778822;0.613012;0.255628;0.099092;0.031692;0.006765;0.003866;
0.999475;0.974323;0.877131;0.781517;0.625940;0.258519;0.102116;0.034223;0.007590;0.004066;
0.999957;0.989452;0.891311;0.806472;0.647390;0.294417;0.145111;0.075629;0.036532;0.020732;
0.999953;0.981889;0.882706;0.797578;0.635298;0.291650;0.133920;0.052390;0.016513;0.005741;
0.988015;0.963945;0.882449;0.819074;0.666006;0.339730;0.176776;0.091738;0.048931;0.028706;
0.999989;0.991242;0.882383;0.807294;0.640755;0.295347;0.134245;0.059098;0.017846;0.005283;
0.996382;0.962075;0.868721;0.800182;0.628109;0.294854;0.142855;0.067577;0.028052;0.015324;
0.981636;0.956598;0.864857;0.780748;0.616090;0.291342;0.140876;0.059446;0.020556;0.012845;
0.999995;0.993915;0.877089;0.787352;0.631008;0.274872;0.111574;0.035684;0.007743;0.004455;
0.998405;0.975137;0.894717;0.811496;0.650777;0.293268;0.130464;0.060025;0.026821;0.010395;
0.999987;0.989231;0.875866;0.795587;0.632516;0.267376;0.114715;0.043966;0.009505;0.003771;
0.996414;0.955856;0.889074;0.809975;0.645475;0.289282;0.130354;0.052607;0.023104;0.017233;
0.999906;0.982259;0.908040;0.829605;0.694628;0.367740;0.196495;0.091351;0.035412;0.015642;
0.999900;0.983012;0.926417;0.837888;0.646039;0.297989;0.132195;0.048850;0.014456;0.004665;
0.988987;0.941238;0.854677;0.777333;0.624137;0.294672;0.134385;0.055592;0.021713;0.011810;
0.999736;0.969980;0.874613;0.786529;0.595598;0.233976;0.090671;0.032922;0.006360;0.004641;
0.997387;0.965662;0.872958;0.783016;0.623031;0.265635;0.106578;0.035813;0.003617;0.003200;
0.999951;0.981534;0.866232;0.769430;0.601390;0.243525;0.091327;0.030488;0.003605;0.003204;
0.995060;0.964365;0.873688;0.785123;0.618521;0.262862;0.111814;0.043415;0.009223;0.003410;
0.996281;0.932725;0.852495;0.771280;0.619999;0.277848;0.119334;0.044738;0.013669;0.009571;
0.999987;0.990890;0.880902;0.785494;0.614255;0.246412;0.100171;0.035091;0.008358;0.004337;
0.999965;0.983256;0.843854;0.768344;0.608538;0.254360;0.098166;0.032917;0.010527;0.003512;
0.999602;0.974001;0.880669;0.800089;0.632834;0.270762;0.105892;0.037300;0.008278;0.003455;
0.992281;0.963121;0.886729;0.805525;0.636280;0.298963;0.150782;0.076506;0.029005;0.016974;
0.999601;0.970977;0.889756;0.810822;0.632504;0.271941;0.110878;0.039577;0.005792;0.003188;
0.999776;0.972021;0.867626;0.779233;0.610170;0.246992;0.091694;0.028280;0.004142;0.003539;
0.999628;0.965919;0.864535;0.770264;0.614684;0.247459;0.089199;0.026676;0.003234;0.003192;
0.999822;0.968729;0.861081;0.778901;0.622680;0.257992;0.101207;0.033625;0.006492;0.003355;
0.999582;0.979672;0.878725;0.792810;0.643091;0.293525;0.130794;0.055217;0.021237;0.006385;
0.999986;0.996432;0.915417;0.831137;0.667045;0.330354;0.166022;0.090136;0.049294;0.031041;
0.995125;0.950520;0.859896;0.772625;0.614315;0.285066;0.114950;0.037745;0.006152;0.003219;
0.994671;0.947537;0.842510;0.777524;0.623869;0.282198;0.126085;0.046206;0.008198;0.003319;
0.993289;0.978475;0.897536;0.813566;0.655273;0.296768;0.137929;0.065668;0.029412;0.013261;
0.990277;0.956497;0.896468;0.823342;0.649656;0.306727;0.138681;0.061290;0.019202;0.004728;
0.986015;0.935114;0.879697;0.798364;0.609638;0.267540;0.112760;0.037306;0.007473;0.003535;
0.988110;0.947788;0.892968;0.816087;0.635181;0.310319;0.157447;0.070935;0.031374;0.015754;
0.987588;0.954021;0.886617;0.793006;0.574061;0.235771;0.108890;0.045282;0.018761;0.009607;
0.999191;0.971668;0.888096;0.787330;0.588618;0.236880;0.108652;0.050864;0.025616;0.017716;
0.984319;0.932979;0.847870;0.756243;0.539582;0.226840;0.090373;0.037733;0.013834;0.007478;
0.999870;0.970417;0.887742;0.808462;0.632005;0.275296;0.121593;0.049108;0.021578;0.014741;
0.999966;0.984631;0.900283;0.826957;0.652448;0.277678;0.116209;0.035956;0.004232;0.003223;
0.998993;0.980651;0.901587;0.812326;0.637446;0.295514;0.131640;0.051283;0.012048;0.005276;
0.997622;0.961163;0.884652;0.787416;0.611390;0.257044;0.107475;0.033866;0.003796;0.003067;
0.999773;0.967504;0.860346;0.777347;0.612106;0.248581;0.094057;0.029952;0.003607;0.003129;
0.999997;0.992159;0.902648;0.802478;0.638305;0.288726;0.146879;0.089410;0.059489;0.049659;
0.999946;0.979502;0.896737;0.810860;0.658073;0.321791;0.163502;0.077728;0.031466;0.014770;
0.992911;0.961968;0.871765;0.791072;0.627771;0.284612;0.141072;0.072932;0.034804;0.015847;
0.996694;0.955295;0.874327;0.790838;0.618610;0.259392;0.110754;0.042348;0.008023;0.004272;
0.996852;0.964948;0.904622;0.832247;0.674443;0.331341;0.177515;0.087772;0.039260;0.016096;
0.999000;0.980505;0.921480;0.838852;0.662855;0.322743;0.170762;0.090009;0.048324;0.028832;
0.995553;0.968024;0.893265;0.792237;0.606461;0.241750;0.094041;0.029590;0.003407;0.003124;
0.999920;0.977792;0.873172;0.785442;0.620420;0.248101;0.097846;0.033420;0.007028;0.003818;
0.992313;0.949929;0.879470;0.800636;0.650599;0.313102;0.140972;0.056825;0.018804;0.005724;
0.987571;0.938085;0.887943;0.812003;0.666519;0.332027;0.164625;0.083141;0.039655;0.027513;
0.997396;0.966482;0.896794;0.806085;0.647866;0.297457;0.128467;0.054196;0.018448;0.006428;
0.961804;0.908360;0.845302;0.761512;0.553520;0.240265;0.112863;0.043827;0.012435;0.003340;
0.999785;0.983003;0.924390;0.842208;0.641563;0.293599;0.147968;0.076667;0.041299;0.027667;
0.999721;0.965757;0.877807;0.793567;0.598387;0.248299;0.103064;0.036248;0.008038;0.003539;
0.999453;0.965203;0.860536;0.792772;0.587095;0.249501;0.107568;0.036914;0.009018;0.004448;
0.999895;0.971867;0.873478;0.785710;0.578901;0.231635;0.091204;0.027970;0.005116;0.003199;
0.999964;0.985931;0.881762;0.799451;0.600646;0.241563;0.093304;0.028932;0.009757;0.005609;
0.999728;0.973592;0.855572;0.780983;0.586364;0.228350;0.097721;0.033203;0.005037;0.003141;
0.998397;0.965412;0.874143;0.784000;0.583786;0.238413;0.096430;0.029775;0.005177;0.003178;
0.997750;0.964605;0.851326;0.767623;0.586450;0.240248;0.107172;0.054111;0.034328;0.029005;
0.999734;0.984742;0.897714;0.801451;0.598641;0.235539;0.101457;0.037907;0.012058;0.004379;
0.999958;0.980220;0.870439;0.785655;0.580310;0.216765;0.083001;0.022192;0.003676;0.003176;
0.999755;0.985851;0.903383;0.797909;0.589619;0.224384;0.082969;0.022564;0.004188;0.003087;
0.998728;0.971115;0.912206;0.837456;0.667495;0.315884;0.138112;0.057644;0.025735;0.016500;
0.996896;0.965412;0.898420;0.833803;0.665204;0.360195;0.180778;0.078306;0.025653;0.006619;
0.999563;0.967337;0.904615;0.832024;0.632349;0.305203;0.162782;0.093876;0.055704;0.038994;
0.999969;0.981162;0.891177;0.802542;0.600102;0.273643;0.105585;0.037056;0.011911;0.006459;
0.994731;0.975179;0.886017;0.797369;0.609575;0.277938;0.113384;0.035616;0.006953;0.004299;
0.999215;0.968308;0.903969;0.821334;0.640578;0.289541;0.130494;0.044337;0.008148;0.003881;
0.989833;0.928020;0.871789;0.803087;0.618666;0.289880;0.135239;0.051684;0.014991;0.004564;
0.999548;0.966153;0.887956;0.791102;0.578627;0.233962;0.093742;0.030288;0.009693;0.005219;
0.998056;0.960715;0.878282;0.777284;0.576446;0.210973;0.079680;0.025344;0.007182;0.003970;
0.997657;0.965126;0.888497;0.807521;0.647957;0.313774;0.159002;0.084352;0.037747;0.023539;
0.999210;0.956267;0.874845;0.778580;0.603305;0.241086;0.098458;0.030816;0.006627;0.005114;
0.998597;0.973500;0.883882;0.800636;0.636763;0.272803;0.108404;0.036206;0.011208;0.007794;
0.999949;0.984222;0.875792;0.768328;0.606675;0.227349;0.081125;0.024102;0.003205;0.003089;
0.998803;0.964054;0.882310;0.804865;0.650681;0.293464;0.128410;0.053066;0.015827;0.006454;
0.995033;0.933854;0.860446;0.790674;0.632870;0.293318;0.135454;0.067917;0.036372;0.023360;
0.999564;0.968522;0.860058;0.776759;0.611245;0.267700;0.108033;0.039966;0.011785;0.004248;
0.999648;0.977324;0.883643;0.795421;0.610208;0.239065;0.091787;0.025727;0.003992;0.003173;
0.999923;0.981632;0.873063;0.789475;0.633695;0.273085;0.104262;0.032287;0.005025;0.003187;
0.998477;0.957050;0.850710;0.773589;0.615666;0.268283;0.108122;0.037818;0.003515;0.003121;
0.999774;0.981859;0.888406;0.804018;0.641719;0.284493;0.111861;0.037250;0.005884;0.003146;
0.999570;0.976439;0.883914;0.787974;0.632335;0.266701;0.100617;0.034570;0.007393;0.004275;
0.963772;0.913661;0.833122;0.751755;0.547416;0.206168;0.073472;0.025519;0.003541;0.003145;
0.999345;0.973712;0.865951;0.799779;0.660805;0.321046;0.161377;0.075257;0.028793;0.008483;
0.994889;0.962087;0.876469;0.782236;0.613091;0.257746;0.098842;0.031625;0.003872;0.003125;
